danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,num_artists,track_name,genero,artist_name
0.555,0.904,0,-3.621,1,0.0377,0.00716,0.0,0.0924,0.624,166.024,7dkZMguZGB1L67Me5p4UYq,spotify:track:7dkZMguZGB1L67Me5p4UYq,188933,4,1,Soy Vos,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Árbol
0.626,0.757,9,-4.663,1,0.0383,0.00992,3.23e-06,0.103,0.773,195.017,0Vuh6a1lDHMLYG4NBOnsHi,spotify:track:0Vuh6a1lDHMLYG4NBOnsHi,236920,4,1,Revoloteando,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Árbol
0.653,0.696,4,-5.472,1,0.0786,0.00704,2.19e-06,0.368,0.417,124.79,6ScyFEVQF0RDqEBAVjLQ6P,spotify:track:6ScyFEVQF0RDqEBAVjLQ6P,216600,4,1,"De Arriba, De Abajo","['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Árbol
0.468,0.984,4,-2.817,0,0.103,0.00266,0.0,0.109,0.725,104.274,2oNknLgcZHITboSefojXao,spotify:track:2oNknLgcZHITboSefojXao,140867,4,1,Cosa Cuosa,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Árbol
0.684,0.737,9,-4.236,1,0.0468,0.0121,7.68e-06,0.171,0.588,139.077,0bGIiqXgKcQ2zvGc5PVnXc,spotify:track:0bGIiqXgKcQ2zvGc5PVnXc,194040,4,1,Enes,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Árbol
0.656,0.832,2,-3.841,1,0.0342,0.0493,0.0,0.178,0.803,113.048,1x6X1grwEKZPGppS8LZaWs,spotify:track:1x6X1grwEKZPGppS8LZaWs,171533,5,1,Vomitando Flores,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Árbol
0.344,0.63,2,-5.731,1,0.0304,0.0748,0.00358,0.197,0.473,137.133,0yi098OFF7nbfA6R1edWXt,spotify:track:0yi098OFF7nbfA6R1edWXt,197067,5,1,Ya Lo Sabemos,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Árbol
0.346,0.611,10,-10.731,0,0.0322,0.0679,0.536,0.251,0.354,123.359,5szYjGcoIHJzf4qKtjmdrl,spotify:track:5szYjGcoIHJzf4qKtjmdrl,91587,5,1,Intropía,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.564,0.604,0,-8.09,0,0.0511,0.00583,0.000693,0.223,0.616,120.007,3i12ArneJgbkbDODqTVjy4,spotify:track:3i12ArneJgbkbDODqTVjy4,151027,4,1,Abrepuertas,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.522,0.869,9,-7.169,0,0.0422,0.000355,0.0507,0.0277,0.584,124.966,13yIyfJ184ONZTZB8ccgr8,spotify:track:13yIyfJ184ONZTZB8ccgr8,256333,4,1,Armas Gemelas,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.585,0.693,1,-6.503,1,0.0479,0.00133,0.000171,0.073,0.269,124.076,1Xz6dq8vQ92Kcz5HKfsgr1,spotify:track:1Xz6dq8vQ92Kcz5HKfsgr1,168933,4,1,Confundiste,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.535,0.828,6,-6.057,1,0.0311,3.98e-05,0.385,0.135,0.401,97.989,0j9jnrgQFYJDaG37UzimkJ,spotify:track:0j9jnrgQFYJDaG37UzimkJ,194400,4,1,Justo al Partir,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.63,0.878,4,-5.486,0,0.0764,0.000702,0.00656,0.0903,0.637,124.928,0VtX5113RRyrJEo8H62kxB,spotify:track:0VtX5113RRyrJEo8H62kxB,136120,4,1,Inercia,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.589,0.285,9,-13.538,0,0.0312,0.713,0.00248,0.131,0.405,119.958,3CxAb68qrCAF2RQrzoDJb7,spotify:track:3CxAb68qrCAF2RQrzoDJb7,175587,3,1,Somos Polvo,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.518,0.646,2,-7.11,1,0.0288,0.00319,0.00312,0.103,0.561,76.057,6pxFZBt87XkvPWKdrzoCq5,spotify:track:6pxFZBt87XkvPWKdrzoCq5,200907,4,1,Japón,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.395,0.32,4,-12.555,0,0.0261,0.164,4.26e-05,0.132,0.315,151.56,3vbYTa3kbVxyPz6XDsKdVJ,spotify:track:3vbYTa3kbVxyPz6XDsKdVJ,232800,4,1,Sin la Red,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.629,0.879,6,-5.994,1,0.038,0.00598,0.000143,0.133,0.808,112.009,1tHqcUTGQugtaQFLPKquYC,spotify:track:1tHqcUTGQugtaQFLPKquYC,183133,4,1,Tarará,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.583,0.915,9,-6.172,1,0.0726,0.0022,0.00047,0.179,0.473,115.016,1nHJm5SfLorXQRR808zsD7,spotify:track:1nHJm5SfLorXQRR808zsD7,260933,4,1,Nada Salvaje,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.599,0.45,0,-7.79,0,0.031,0.0238,0.000495,0.0995,0.166,109.481,0zF5GNetyn2ve70cn4RoP6,spotify:track:0zF5GNetyn2ve70cn4RoP6,259853,5,1,Haku Malvin: El Visitante,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.56,0.404,8,-10.321,1,0.0428,0.01,0.0476,0.139,0.19,113.898,3K3wVrg1HmQg1iOsh6jotv,spotify:track:3K3wVrg1HmQg1iOsh6jotv,201653,4,1,Pulso,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.604,0.206,7,-19.575,0,0.0346,0.687,0.904,0.109,0.427,172.968,2Qu5XNffjlj6eC3TgHHDnt,spotify:track:2Qu5XNffjlj6eC3TgHHDnt,67560,3,1,Outropía,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.528,0.896,0,-5.88,1,0.0641,0.00736,0.0,0.467,0.412,102.926,3qQ0TTpIt0OXH7plhxeISL,spotify:track:3qQ0TTpIt0OXH7plhxeISL,193680,4,1,Fuera o Más Allá,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.404,0.892,2,-5.454,1,0.055,0.00192,0.0,0.32,0.605,177.936,6L30jbJlbcOD3zbFUF6ezV,spotify:track:6L30jbJlbcOD3zbFUF6ezV,202253,4,1,Eco,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.519,0.937,1,-5.651,1,0.0969,0.0146,0.0,0.203,0.501,141.825,4FNIg1asb2MQu8bJdtlzLF,spotify:track:4FNIg1asb2MQu8bJdtlzLF,144920,4,1,Desdobla,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.473,0.97,7,-6.348,1,0.0625,0.0043,5.99e-06,0.66,0.64,139.868,5shJcuQGJF0QNwvpOp0hOe,spotify:track:5shJcuQGJF0QNwvpOp0hOe,66760,4,1,Queloquepasa,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.401,0.865,1,-5.2,0,0.114,0.00844,0.0,0.385,0.328,108.718,56gcxAcLOOGMDE6pTDWODj,spotify:track:56gcxAcLOOGMDE6pTDWODj,232960,4,1,El Genio de la Nada,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.516,0.844,4,-5.984,0,0.0357,0.000177,0.0,0.558,0.405,102.048,4NwT2F2Wg0oLPDnmViWIhH,spotify:track:4NwT2F2Wg0oLPDnmViWIhH,194853,4,1,Tanto Tiempo,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.518,0.46,0,-6.939,1,0.0274,0.0348,0.0,0.0876,0.283,140.087,2Ge6LCZh8Pqv5i5Rj3JG4c,spotify:track:2Ge6LCZh8Pqv5i5Rj3JG4c,221560,4,1,Guitarras de Cartón,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.688,0.687,2,-7.397,0,0.106,0.00122,4.88e-05,0.129,0.0819,96.021,6wT2J7gIpJ2dRIGFqjQbRd,spotify:track:6wT2J7gIpJ2dRIGFqjQbRd,259760,4,1,Real Ficción,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.554,0.7,1,-6.939,0,0.0837,0.00626,2.33e-06,0.143,0.404,146.946,0b3pwlOy7SdLU3xzUkvXk5,spotify:track:0b3pwlOy7SdLU3xzUkvXk5,208933,4,1,Calma,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.529,0.51,10,-8.337,1,0.0281,0.1,6.72e-05,0.573,0.343,139.975,3bFgMrWcR77OgdZjUmuDUy,spotify:track:3bFgMrWcR77OgdZjUmuDUy,328373,3,1,Amor Ausente,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.547,0.378,4,-7.498,1,0.0292,0.218,0.0,0.0471,0.27,77.929,2tYUTQX84aJnwYP5Oq8QBv,spotify:track:2tYUTQX84aJnwYP5Oq8QBv,207507,4,1,Antes Que Vuelva a Caer,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.395,0.798,2,-5.341,1,0.0551,0.028,2.47e-06,0.312,0.469,204.498,3eHLHaiWUv4V39XtEeRECQ,spotify:track:3eHLHaiWUv4V39XtEeRECQ,202760,1,1,Como Vas a Hacer,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.642,0.815,0,-6.035,0,0.0382,0.00994,0.0,0.277,0.608,123.947,44tSWwLBd51qmFRmjGKlE4,spotify:track:44tSWwLBd51qmFRmjGKlE4,212373,4,1,Agujas,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.736,0.798,2,-4.39,1,0.0688,0.0307,0.00137,0.527,0.327,117.973,38aVQCVj5ySnM8AJGwlywF,spotify:track:38aVQCVj5ySnM8AJGwlywF,271707,4,1,EL Balcón,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.409,0.279,3,-11.501,1,0.036,0.02,0.82,0.0869,0.0492,118.883,5ef55De0bCj7bYt4G7LL9A,spotify:track:5ef55De0bCj7bYt4G7LL9A,396227,4,1,Umbral,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.664,0.859,4,-4.809,0,0.178,0.00627,1.41e-05,0.0785,0.535,119.1,66hLU2UVizenMcI7JpWDQ4,spotify:track:66hLU2UVizenMcI7JpWDQ4,180813,4,1,Magoo,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.481,0.937,0,-4.526,1,0.143,0.013,1.68e-06,0.0652,0.358,163.958,3OAXFPbcW5gYjhreMZDutJ,spotify:track:3OAXFPbcW5gYjhreMZDutJ,295493,4,1,Desatalo,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.586,0.706,5,-5.189,1,0.0362,0.000399,0.00628,0.094,0.378,146.093,0AHo2EK4J1Gw8gs1SIuFXt,spotify:track:0AHo2EK4J1Gw8gs1SIuFXt,218707,4,1,Frío Cemento,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.593,0.715,4,-4.934,0,0.0516,0.000983,0.0,0.0436,0.303,150.005,1eqa7UxRqR59lR5SQ79lZg,spotify:track:1eqa7UxRqR59lR5SQ79lZg,273720,4,1,Para Que Sigamos siendo,"['argentine indie', 'argentine metal', 'argentine rock', 'indie cordoba', 'latin rock', 'nuevo folklore argentino', 'rock en espanol', 'rock nacional']",Eruca Sativa
0.234,0.187,2,-12.31,1,0.0331,0.829,2.23e-06,0.206,0.181,80.866,5bhzPvNQFzKlDlGdH9qpsu,spotify:track:5bhzPvNQFzKlDlGdH9qpsu,228978,4,2,Síntomas,['indie cordoba'],Fly Fly Caroline
0.557,0.584,4,-7.722,0,0.0331,0.0507,0.002,0.3,0.407,91.021,5Q2cothuH1ob9CXxCEVBru,spotify:track:5Q2cothuH1ob9CXxCEVBru,257668,4,1,La Noche,['indie cordoba'],Fly Fly Caroline
0.563,0.841,7,-5.222,0,0.0351,0.0145,0.0417,0.198,0.277,124.965,5guG6ivoONGqHpNhQI7LFV,spotify:track:5guG6ivoONGqHpNhQI7LFV,327148,4,1,Mirada Infinita,['indie cordoba'],Fly Fly Caroline
0.471,0.419,7,-6.016,1,0.0285,0.193,0.00104,0.109,0.236,135.891,6JpgboGQwULu1bAaL20A3A,spotify:track:6JpgboGQwULu1bAaL20A3A,254464,4,1,La Soledad,['indie cordoba'],Fly Fly Caroline
0.605,0.737,11,-5.906,0,0.0295,0.00551,0.00213,0.312,0.438,117.972,2TcUFWDsKP0d7V4qlASE8u,spotify:track:2TcUFWDsKP0d7V4qlASE8u,218956,3,1,Acuarela,['indie cordoba'],Fly Fly Caroline
0.515,0.621,4,-5.687,0,0.0377,0.248,0.000396,0.0834,0.225,116.683,1VzsBMIZCsnWoOzxnOIa6d,spotify:track:1VzsBMIZCsnWoOzxnOIa6d,204040,3,1,Las Ruinas,['indie cordoba'],Fly Fly Caroline
0.586,0.858,3,-4.44,0,0.0378,0.002,0.00853,0.08,0.419,125.009,4eHs1OTq2Y3xvfANzXHbBw,spotify:track:4eHs1OTq2Y3xvfANzXHbBw,267555,4,1,Tantas Veces,['indie cordoba'],Fly Fly Caroline
0.241,0.746,8,-5.654,1,0.0332,0.00423,0.0217,0.373,0.531,83.31,0SwrFVtfGTWwXydrHtkMDG,spotify:track:0SwrFVtfGTWwXydrHtkMDG,174761,4,1,Exagero,['indie cordoba'],Fly Fly Caroline
0.332,0.913,9,-4.99,0,0.0791,0.00241,0.00508,0.759,0.551,187.911,4FhAcT1vrSewvGxjoxeXA2,spotify:track:4FhAcT1vrSewvGxjoxeXA2,353024,4,1,Vacío,['indie cordoba'],Fly Fly Caroline
0.557,0.341,1,-10.436,0,0.0242,0.514,0.000289,0.336,0.179,99.966,3oyUzB6CtUSsJamPZTbeps,spotify:track:3oyUzB6CtUSsJamPZTbeps,258672,3,1,Lado B,['indie cordoba'],Fly Fly Caroline
0.911,0.577,9,-7.725,0,0.043,0.0838,0.000276,0.236,0.823,120.995,482CWaKmMQzrYMQMEMYRtT,spotify:track:482CWaKmMQzrYMQMEMYRtT,178913,4,1,Fumar de día,"['argentine alternative rock', 'argentine indie']",Marilina Bertoldi
0.686,0.696,2,-6.738,1,0.0414,0.000539,0.0187,0.231,0.362,100.006,7m03gMMffsuRbxWhZO0ug7,spotify:track:7m03gMMffsuRbxWhZO0ug7,193052,4,1,Racat,"['argentine alternative rock', 'argentine indie']",Marilina Bertoldi
0.538,0.679,9,-11.546,1,0.0314,8.27e-05,0.0303,0.199,0.0571,91.899,1Rp7gHlaGAErmawdAOiAiq,spotify:track:1Rp7gHlaGAErmawdAOiAiq,378880,4,1,Odio en el Alma,"['aggrotech', 'ebm', 'electro-industrial', 'industrial metal', 'neue deutsche harte', 'rock gotico']",Hocico
0.29,0.957,11,-8.868,0,0.0619,4.55e-05,0.000301,0.0727,0.277,141.959,0VWEnQZdiign3Y3krHxl9O,spotify:track:0VWEnQZdiign3Y3krHxl9O,218000,4,1,La Revancha de America,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.366,0.721,4,-10.762,0,0.0299,0.000118,0.0202,0.208,0.282,84.983,0flNEGHYBGS3LIGtcfz7JS,spotify:track:0flNEGHYBGS3LIGtcfz7JS,347840,4,1,Memoria de Siglos,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.369,0.913,9,-9.305,1,0.0869,1.7e-05,0.00438,0.0589,0.546,149.307,3YWpA7x28C2I1babxcLEwK,spotify:track:3YWpA7x28C2I1babxcLEwK,206493,3,1,Prediccion,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.451,0.839,11,-8.944,0,0.0703,0.0207,5.34e-06,0.182,0.512,120.661,52x3BPPBIegew6WTJiea7a,spotify:track:52x3BPPBIegew6WTJiea7a,240933,4,1,Atravesando Todo Limite,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.431,0.657,4,-11.681,0,0.0346,1.66e-05,0.901,0.0982,0.32,135.071,3yOoYUUSHMoqBMRLP3IKYZ,spotify:track:3yOoYUUSHMoqBMRLP3IKYZ,108907,5,1,Horizonte Perdido,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.446,0.914,9,-8.983,1,0.0709,0.00131,0.00703,0.0404,0.331,91.546,1Om7HF2BPC70Nbt6N8PyRY,spotify:track:1Om7HF2BPC70Nbt6N8PyRY,257667,4,1,Vientos de Poder,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.345,0.67,2,-12.339,1,0.0434,0.000413,0.0022,0.188,0.153,147.464,1gQQActw15tIUITTV46mMF,spotify:track:1gQQActw15tIUITTV46mMF,269733,4,1,Del Camionero,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.434,0.95,7,-8.198,1,0.0984,0.000565,0.0,0.475,0.407,143.118,5rpgCoLAmYTmB3Fe6rg2fH,spotify:track:5rpgCoLAmYTmB3Fe6rg2fH,188933,4,1,Gil Trabajador,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.316,0.907,4,-9.312,0,0.0622,2.48e-05,4.35e-05,0.3,0.402,147.352,7KNUps3qAoEQuvI4YB12Py,spotify:track:7KNUps3qAoEQuvI4YB12Py,172493,4,1,Evitando el Ablande,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.604,0.9,10,-9.264,0,0.0679,7.7e-05,0.0,0.345,0.311,117.133,2BbV9PDwc25SIW7J0YeaT4,spotify:track:2BbV9PDwc25SIW7J0YeaT4,208507,4,1,En las Calles de Liniers,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.44,0.782,9,-10.894,1,0.0381,0.000367,0.885,0.07,0.712,116.158,3QSyeeFAzU8xyRdTcOw4kR,spotify:track:3QSyeeFAzU8xyRdTcOw4kR,190493,4,1,De Pismanta a Baucacheta,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.245,0.845,11,-8.307,0,0.0731,0.00113,1.31e-05,0.225,0.373,158.525,3ACU4Frw3Ditx6gPKRfiMw,spotify:track:3ACU4Frw3Ditx6gPKRfiMw,262600,4,1,Cráneo Candente,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.246,0.801,9,-9.104,1,0.0657,0.00761,0.00108,0.253,0.262,141.743,0LUmcBUE7YL1Q37cjkge3g,spotify:track:0LUmcBUE7YL1Q37cjkge3g,291507,4,1,Masa Anestesiada,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.385,0.872,0,-7.427,1,0.122,0.00324,6.03e-06,0.13,0.353,130.893,0XXGAJMH168IBxz8D3WtuP,spotify:track:0XXGAJMH168IBxz8D3WtuP,159093,4,1,Desterrando a los Oscurantistas,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.291,0.828,9,-8.251,1,0.058,0.000704,9.62e-05,0.128,0.528,161.356,0pHjoxtrvUl3hu0FTu7KC4,spotify:track:0pHjoxtrvUl3hu0FTu7KC4,227307,4,1,Víctimas del Vaciamiento,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.434,0.676,0,-8.545,1,0.0305,0.00239,0.0,0.398,0.484,127.337,3d4pDydhiHJkPvoYi1T8r5,spotify:track:3d4pDydhiHJkPvoYi1T8r5,304600,4,1,Tú Eres Su Seguridad,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.291,0.917,0,-8.521,1,0.236,0.00362,0.0,0.119,0.355,150.041,4nrpdHS1S5jmAt4RHkzQBu,spotify:track:4nrpdHS1S5jmAt4RHkzQBu,180400,4,1,Sepulcro Civil,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.355,0.759,0,-9.53,1,0.0594,0.0026,4.25e-06,0.261,0.363,129.388,2CoxHqTw4rHN9ZiAQNNp2A,spotify:track:2CoxHqTw4rHN9ZiAQNNp2A,203093,4,1,Vida Impersonal,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.504,0.862,11,-7.883,1,0.0408,0.00827,0.0,0.224,0.422,101.827,4WQueDu80Z9fzTfzwg2RbO,spotify:track:4WQueDu80Z9fzTfzwg2RbO,193333,4,1,Desde el Oeste,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.305,0.847,9,-8.75,1,0.0634,0.00549,2.86e-06,0.52,0.479,134.024,2kwA6rfhQMzw1KtXx9Xp1u,spotify:track:2kwA6rfhQMzw1KtXx9Xp1u,190240,4,1,Para Que No Caigas,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.287,0.826,9,-9.823,1,0.0672,0.00345,7.23e-06,0.138,0.485,151.798,5SUa16UCbGaubRnIF8HZVF,spotify:track:5SUa16UCbGaubRnIF8HZVF,196227,4,1,Deja de Robar,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.405,0.613,0,-8.885,1,0.0339,0.104,5.51e-06,0.115,0.165,123.744,4kieRMqiUhENOBGKgT0re8,spotify:track:4kieRMqiUhENOBGKgT0re8,243000,4,1,Yo No Lo Haré,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.258,0.799,1,-8.613,1,0.0846,6.38e-06,0.00626,0.374,0.506,153.717,31uE753M3sl7xFjeG1Zboc,spotify:track:31uE753M3sl7xFjeG1Zboc,160400,4,1,Vencedores Vencidos,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.289,0.919,0,-8.788,1,0.0703,4.71e-06,0.00293,0.256,0.491,148.757,4tfKEKnvuBNpZYv6ZdWlky,spotify:track:4tfKEKnvuBNpZYv6ZdWlky,173907,4,1,Ideando la Fuga,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.375,0.853,9,-9.893,0,0.0723,0.00456,0.0,0.222,0.437,143.853,6M7sooRPMxkicgcVlnXOnL,spotify:track:6M7sooRPMxkicgcVlnXOnL,154267,4,1,Cambalache,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.207,0.96,11,-8.474,1,0.0961,4.37e-06,0.171,0.175,0.578,155.972,15kJ7CCnILgG48o6xmCEXa,spotify:track:15kJ7CCnILgG48o6xmCEXa,131600,4,1,Destrucción,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.28,0.942,2,-9.271,0,0.0574,1.45e-05,0.825,0.135,0.308,93.786,4ChXc6la6xrXD8AlFWbJ09,spotify:track:4ChXc6la6xrXD8AlFWbJ09,130160,4,1,No Class,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.333,0.7,2,-10.479,1,0.0298,2.23e-06,0.605,0.124,0.255,135.352,4hoLm6zvwKT1cddiaTRsWj,spotify:track:4hoLm6zvwKT1cddiaTRsWj,296307,4,1,Porque Hoy Nací,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.672,0.625,7,-8.939,0,0.0552,0.923,0.0,0.106,0.882,164.288,1s0ndZpf2KeKEA08CsIFia,spotify:track:1s0ndZpf2KeKEA08CsIFia,153773,3,1,Sigue Feliz,[],Alonso y Bernardo
