,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,num_artists,track_name,genero,artist_name
965,0.53,0.474,5,-11.571,1,0.0275,0.00279,0.775,0.174,0.488,99.99700000000001,6yTsxAaH03k68AQtErgU7h,spotify:track:6yTsxAaH03k68AQtErgU7h,319061,4,1,La Casa Fantasmal,5,El Mató a un Policía Motorizado
966,0.53,0.474,5,-11.571,1,0.0275,0.00279,0.775,0.174,0.488,99.99700000000001,6yTsxAaH03k68AQtErgU7h,spotify:track:6yTsxAaH03k68AQtErgU7h,319061,4,1,La Casa Fantasmal,6,El Mató a un Policía Motorizado
967,0.53,0.474,5,-11.571,1,0.0275,0.00279,0.775,0.174,0.488,99.99700000000001,6yTsxAaH03k68AQtErgU7h,spotify:track:6yTsxAaH03k68AQtErgU7h,319061,4,1,La Casa Fantasmal,10,El Mató a un Policía Motorizado
968,0.53,0.474,5,-11.571,1,0.0275,0.00279,0.775,0.174,0.488,99.99700000000001,6yTsxAaH03k68AQtErgU7h,spotify:track:6yTsxAaH03k68AQtErgU7h,319061,4,1,La Casa Fantasmal,65,El Mató a un Policía Motorizado
969,0.53,0.474,5,-11.571,1,0.0275,0.00279,0.775,0.174,0.488,99.99700000000001,6yTsxAaH03k68AQtErgU7h,spotify:track:6yTsxAaH03k68AQtErgU7h,319061,4,1,La Casa Fantasmal,78,El Mató a un Policía Motorizado
970,0.53,0.474,5,-11.571,1,0.0275,0.00279,0.775,0.174,0.488,99.99700000000001,6yTsxAaH03k68AQtErgU7h,spotify:track:6yTsxAaH03k68AQtErgU7h,319061,4,1,La Casa Fantasmal,120,El Mató a un Policía Motorizado
971,0.53,0.474,5,-11.571,1,0.0275,0.00279,0.775,0.174,0.488,99.99700000000001,6yTsxAaH03k68AQtErgU7h,spotify:track:6yTsxAaH03k68AQtErgU7h,319061,4,1,La Casa Fantasmal,122,El Mató a un Policía Motorizado
972,0.797,0.337,5,-10.079,1,0.0696,0.535,0.0,0.114,0.664,130.016,0H351Cn5b1uS4E4Cg1Jxb5,spotify:track:0H351Cn5b1uS4E4Cg1Jxb5,253161,3,1,La Carta,5,NAFTA
973,0.797,0.337,5,-10.079,1,0.0696,0.535,0.0,0.114,0.664,130.016,0H351Cn5b1uS4E4Cg1Jxb5,spotify:track:0H351Cn5b1uS4E4Cg1Jxb5,253161,3,1,La Carta,74,NAFTA
974,0.797,0.337,5,-10.079,1,0.0696,0.535,0.0,0.114,0.664,130.016,0H351Cn5b1uS4E4Cg1Jxb5,spotify:track:0H351Cn5b1uS4E4Cg1Jxb5,253161,3,1,La Carta,112,NAFTA
975,0.48100000000000004,0.649,0,-9.431000000000001,1,0.0483,0.131,0.0598,0.129,0.496,88.302,1DIBkKqsREnKgxpZ5RJjRf,spotify:track:1DIBkKqsREnKgxpZ5RJjRf,257898,4,1,Potra,5,NAFTA
976,0.48100000000000004,0.649,0,-9.431000000000001,1,0.0483,0.131,0.0598,0.129,0.496,88.302,1DIBkKqsREnKgxpZ5RJjRf,spotify:track:1DIBkKqsREnKgxpZ5RJjRf,257898,4,1,Potra,74,NAFTA
977,0.48100000000000004,0.649,0,-9.431000000000001,1,0.0483,0.131,0.0598,0.129,0.496,88.302,1DIBkKqsREnKgxpZ5RJjRf,spotify:track:1DIBkKqsREnKgxpZ5RJjRf,257898,4,1,Potra,112,NAFTA
978,0.685,0.271,1,-11.207,1,0.0376,0.40399999999999997,0.0109,0.303,0.397,111.988,4fDUAfzsQKszt09InZKRE4,spotify:track:4fDUAfzsQKszt09InZKRE4,304943,4,1,Veni Mirá,5,NAFTA
979,0.685,0.271,1,-11.207,1,0.0376,0.40399999999999997,0.0109,0.303,0.397,111.988,4fDUAfzsQKszt09InZKRE4,spotify:track:4fDUAfzsQKszt09InZKRE4,304943,4,1,Veni Mirá,74,NAFTA
980,0.685,0.271,1,-11.207,1,0.0376,0.40399999999999997,0.0109,0.303,0.397,111.988,4fDUAfzsQKszt09InZKRE4,spotify:track:4fDUAfzsQKszt09InZKRE4,304943,4,1,Veni Mirá,112,NAFTA
981,0.794,0.33,10,-10.245,0,0.0686,0.377,0.0813,0.0772,0.32899999999999996,86.939,17mWqjqxQBMWkcnQ1tYm9r,spotify:track:17mWqjqxQBMWkcnQ1tYm9r,220752,4,1,Vos No,5,NAFTA
982,0.794,0.33,10,-10.245,0,0.0686,0.377,0.0813,0.0772,0.32899999999999996,86.939,17mWqjqxQBMWkcnQ1tYm9r,spotify:track:17mWqjqxQBMWkcnQ1tYm9r,220752,4,1,Vos No,74,NAFTA
983,0.794,0.33,10,-10.245,0,0.0686,0.377,0.0813,0.0772,0.32899999999999996,86.939,17mWqjqxQBMWkcnQ1tYm9r,spotify:track:17mWqjqxQBMWkcnQ1tYm9r,220752,4,1,Vos No,112,NAFTA
984,0.855,0.262,1,-9.549,1,0.258,0.36200000000000004,0.000241,0.12300000000000001,0.5760000000000001,91.057,6YWE7WrOmrGbuYaw3DxzGf,spotify:track:6YWE7WrOmrGbuYaw3DxzGf,171986,4,1,Unos Días Más,5,NAFTA
985,0.855,0.262,1,-9.549,1,0.258,0.36200000000000004,0.000241,0.12300000000000001,0.5760000000000001,91.057,6YWE7WrOmrGbuYaw3DxzGf,spotify:track:6YWE7WrOmrGbuYaw3DxzGf,171986,4,1,Unos Días Más,74,NAFTA
986,0.855,0.262,1,-9.549,1,0.258,0.36200000000000004,0.000241,0.12300000000000001,0.5760000000000001,91.057,6YWE7WrOmrGbuYaw3DxzGf,spotify:track:6YWE7WrOmrGbuYaw3DxzGf,171986,4,1,Unos Días Más,112,NAFTA
987,0.713,0.375,9,-10.677999999999999,0,0.032,0.578,0.0614,0.0889,0.457,90.976,3tuWDUfQGq1QPbkQO9kvNg,spotify:track:3tuWDUfQGq1QPbkQO9kvNg,240176,4,1,Menos Mal,5,NAFTA
988,0.713,0.375,9,-10.677999999999999,0,0.032,0.578,0.0614,0.0889,0.457,90.976,3tuWDUfQGq1QPbkQO9kvNg,spotify:track:3tuWDUfQGq1QPbkQO9kvNg,240176,4,1,Menos Mal,74,NAFTA
989,0.713,0.375,9,-10.677999999999999,0,0.032,0.578,0.0614,0.0889,0.457,90.976,3tuWDUfQGq1QPbkQO9kvNg,spotify:track:3tuWDUfQGq1QPbkQO9kvNg,240176,4,1,Menos Mal,112,NAFTA
990,0.7070000000000001,0.337,4,-11.105,1,0.0301,0.542,0.0032700000000000003,0.0927,0.446,86.98700000000001,7vBm2Ezg5Ah07EA4CJV6Dh,spotify:track:7vBm2Ezg5Ah07EA4CJV6Dh,309898,1,1,El Enrosque,5,NAFTA
991,0.7070000000000001,0.337,4,-11.105,1,0.0301,0.542,0.0032700000000000003,0.0927,0.446,86.98700000000001,7vBm2Ezg5Ah07EA4CJV6Dh,spotify:track:7vBm2Ezg5Ah07EA4CJV6Dh,309898,1,1,El Enrosque,74,NAFTA
992,0.7070000000000001,0.337,4,-11.105,1,0.0301,0.542,0.0032700000000000003,0.0927,0.446,86.98700000000001,7vBm2Ezg5Ah07EA4CJV6Dh,spotify:track:7vBm2Ezg5Ah07EA4CJV6Dh,309898,1,1,El Enrosque,112,NAFTA
993,0.6559999999999999,0.57,1,-10.969000000000001,1,0.0403,0.18,0.047,0.21600000000000003,0.341,141.981,51MECwVsdNqa7wSGfETfE2,spotify:track:51MECwVsdNqa7wSGfETfE2,200460,4,1,Ya Es Tarde,5,NAFTA
994,0.6559999999999999,0.57,1,-10.969000000000001,1,0.0403,0.18,0.047,0.21600000000000003,0.341,141.981,51MECwVsdNqa7wSGfETfE2,spotify:track:51MECwVsdNqa7wSGfETfE2,200460,4,1,Ya Es Tarde,74,NAFTA
995,0.6559999999999999,0.57,1,-10.969000000000001,1,0.0403,0.18,0.047,0.21600000000000003,0.341,141.981,51MECwVsdNqa7wSGfETfE2,spotify:track:51MECwVsdNqa7wSGfETfE2,200460,4,1,Ya Es Tarde,112,NAFTA
996,0.715,0.565,2,-7.8839999999999995,1,0.0375,0.11699999999999999,0.0036799999999999997,0.16699999999999998,0.778,91.964,0VzFVd0dZs6y0cr6KbAz13,spotify:track:0VzFVd0dZs6y0cr6KbAz13,222023,4,1,Sin un Peso,5,NAFTA
997,0.715,0.565,2,-7.8839999999999995,1,0.0375,0.11699999999999999,0.0036799999999999997,0.16699999999999998,0.778,91.964,0VzFVd0dZs6y0cr6KbAz13,spotify:track:0VzFVd0dZs6y0cr6KbAz13,222023,4,1,Sin un Peso,74,NAFTA
998,0.715,0.565,2,-7.8839999999999995,1,0.0375,0.11699999999999999,0.0036799999999999997,0.16699999999999998,0.778,91.964,0VzFVd0dZs6y0cr6KbAz13,spotify:track:0VzFVd0dZs6y0cr6KbAz13,222023,4,1,Sin un Peso,112,NAFTA
999,0.555,0.319,7,-11.042,0,0.0985,0.14400000000000002,0.000504,0.13,0.359,88.96600000000001,2sI9zZrJjrUWJX1Nmzd6U6,spotify:track:2sI9zZrJjrUWJX1Nmzd6U6,240381,4,1,La Espera,5,NAFTA
1000,0.555,0.319,7,-11.042,0,0.0985,0.14400000000000002,0.000504,0.13,0.359,88.96600000000001,2sI9zZrJjrUWJX1Nmzd6U6,spotify:track:2sI9zZrJjrUWJX1Nmzd6U6,240381,4,1,La Espera,74,NAFTA
1001,0.555,0.319,7,-11.042,0,0.0985,0.14400000000000002,0.000504,0.13,0.359,88.96600000000001,2sI9zZrJjrUWJX1Nmzd6U6,spotify:track:2sI9zZrJjrUWJX1Nmzd6U6,240381,4,1,La Espera,112,NAFTA
1002,0.847,0.584,6,-7.228,0,0.0544,0.201,0.7020000000000001,0.11599999999999999,0.884,99.99600000000001,0x8BqAY4rSnLtwrdVz4hGu,spotify:track:0x8BqAY4rSnLtwrdVz4hGu,146750,4,1,Sincero,5,CELLI
1003,0.847,0.584,6,-7.228,0,0.0544,0.201,0.7020000000000001,0.11599999999999999,0.884,99.99600000000001,0x8BqAY4rSnLtwrdVz4hGu,spotify:track:0x8BqAY4rSnLtwrdVz4hGu,146750,4,1,Sincero,112,CELLI
1004,0.73,0.638,7,-6.167000000000001,1,0.105,0.292,0.0484,0.136,0.597,179.938,3ceTve1amL7RHUCKkRNlof,spotify:track:3ceTve1amL7RHUCKkRNlof,188117,4,2,Gracias x Nada,5,CELLI
1005,0.73,0.638,7,-6.167000000000001,1,0.105,0.292,0.0484,0.136,0.597,179.938,3ceTve1amL7RHUCKkRNlof,spotify:track:3ceTve1amL7RHUCKkRNlof,188117,4,2,Gracias x Nada,112,CELLI
1006,0.902,0.594,1,-6.561,1,0.0396,0.0654,0.0567,0.20800000000000002,0.615,122.00299999999999,3tisOrj7GrLnNWwISIbnka,spotify:track:3tisOrj7GrLnNWwISIbnka,229018,4,4,"Bailar Sola (feat. Florencia Lucena, Nahuel Barbero & Hernan Ortiz)",5,Valdes
1007,0.902,0.594,1,-6.561,1,0.0396,0.0654,0.0567,0.20800000000000002,0.615,122.00299999999999,3tisOrj7GrLnNWwISIbnka,spotify:track:3tisOrj7GrLnNWwISIbnka,229018,4,4,"Bailar Sola (feat. Florencia Lucena, Nahuel Barbero & Hernan Ortiz)",48,Valdes
1008,0.902,0.594,1,-6.561,1,0.0396,0.0654,0.0567,0.20800000000000002,0.615,122.00299999999999,3tisOrj7GrLnNWwISIbnka,spotify:track:3tisOrj7GrLnNWwISIbnka,229018,4,4,"Bailar Sola (feat. Florencia Lucena, Nahuel Barbero & Hernan Ortiz)",64,Valdes
1009,0.902,0.594,1,-6.561,1,0.0396,0.0654,0.0567,0.20800000000000002,0.615,122.00299999999999,3tisOrj7GrLnNWwISIbnka,spotify:track:3tisOrj7GrLnNWwISIbnka,229018,4,4,"Bailar Sola (feat. Florencia Lucena, Nahuel Barbero & Hernan Ortiz)",103,Valdes
1010,0.902,0.594,1,-6.561,1,0.0396,0.0654,0.0567,0.20800000000000002,0.615,122.00299999999999,3tisOrj7GrLnNWwISIbnka,spotify:track:3tisOrj7GrLnNWwISIbnka,229018,4,4,"Bailar Sola (feat. Florencia Lucena, Nahuel Barbero & Hernan Ortiz)",112,Valdes
1011,0.6629999999999999,0.877,6,-3.853,0,0.22699999999999998,0.282,8.9e-05,0.124,0.636,109.65700000000001,3JNxj1y1zp6Q5P4gpWywCn,spotify:track:3JNxj1y1zp6Q5P4gpWywCn,243498,4,1,ALGO MÁS.,5,Valdes
1012,0.6629999999999999,0.877,6,-3.853,0,0.22699999999999998,0.282,8.9e-05,0.124,0.636,109.65700000000001,3JNxj1y1zp6Q5P4gpWywCn,spotify:track:3JNxj1y1zp6Q5P4gpWywCn,243498,4,1,ALGO MÁS.,48,Valdes
1013,0.6629999999999999,0.877,6,-3.853,0,0.22699999999999998,0.282,8.9e-05,0.124,0.636,109.65700000000001,3JNxj1y1zp6Q5P4gpWywCn,spotify:track:3JNxj1y1zp6Q5P4gpWywCn,243498,4,1,ALGO MÁS.,64,Valdes
1014,0.6629999999999999,0.877,6,-3.853,0,0.22699999999999998,0.282,8.9e-05,0.124,0.636,109.65700000000001,3JNxj1y1zp6Q5P4gpWywCn,spotify:track:3JNxj1y1zp6Q5P4gpWywCn,243498,4,1,ALGO MÁS.,103,Valdes
1015,0.6629999999999999,0.877,6,-3.853,0,0.22699999999999998,0.282,8.9e-05,0.124,0.636,109.65700000000001,3JNxj1y1zp6Q5P4gpWywCn,spotify:track:3JNxj1y1zp6Q5P4gpWywCn,243498,4,1,ALGO MÁS.,112,Valdes
1016,0.7440000000000001,0.664,6,-7.472,0,0.0494,0.0345,0.00020099999999999998,0.171,0.5820000000000001,99.992,7tchQZbfdadxvl16IE3BYb,spotify:track:7tchQZbfdadxvl16IE3BYb,215644,4,1,Las Cosas,5,Valdes
1017,0.7440000000000001,0.664,6,-7.472,0,0.0494,0.0345,0.00020099999999999998,0.171,0.5820000000000001,99.992,7tchQZbfdadxvl16IE3BYb,spotify:track:7tchQZbfdadxvl16IE3BYb,215644,4,1,Las Cosas,48,Valdes
1018,0.7440000000000001,0.664,6,-7.472,0,0.0494,0.0345,0.00020099999999999998,0.171,0.5820000000000001,99.992,7tchQZbfdadxvl16IE3BYb,spotify:track:7tchQZbfdadxvl16IE3BYb,215644,4,1,Las Cosas,64,Valdes
1019,0.7440000000000001,0.664,6,-7.472,0,0.0494,0.0345,0.00020099999999999998,0.171,0.5820000000000001,99.992,7tchQZbfdadxvl16IE3BYb,spotify:track:7tchQZbfdadxvl16IE3BYb,215644,4,1,Las Cosas,103,Valdes
1020,0.7440000000000001,0.664,6,-7.472,0,0.0494,0.0345,0.00020099999999999998,0.171,0.5820000000000001,99.992,7tchQZbfdadxvl16IE3BYb,spotify:track:7tchQZbfdadxvl16IE3BYb,215644,4,1,Las Cosas,112,Valdes
1021,0.503,0.586,5,-6.252999999999999,0,0.0395,0.115,0.00011,0.0944,0.588,149.94,1FBgq8cFPRqMDZ0YabAl1R,spotify:track:1FBgq8cFPRqMDZ0YabAl1R,308309,3,1,Callar,5,Valdes
1022,0.503,0.586,5,-6.252999999999999,0,0.0395,0.115,0.00011,0.0944,0.588,149.94,1FBgq8cFPRqMDZ0YabAl1R,spotify:track:1FBgq8cFPRqMDZ0YabAl1R,308309,3,1,Callar,48,Valdes
1023,0.503,0.586,5,-6.252999999999999,0,0.0395,0.115,0.00011,0.0944,0.588,149.94,1FBgq8cFPRqMDZ0YabAl1R,spotify:track:1FBgq8cFPRqMDZ0YabAl1R,308309,3,1,Callar,64,Valdes
1024,0.503,0.586,5,-6.252999999999999,0,0.0395,0.115,0.00011,0.0944,0.588,149.94,1FBgq8cFPRqMDZ0YabAl1R,spotify:track:1FBgq8cFPRqMDZ0YabAl1R,308309,3,1,Callar,103,Valdes
1025,0.503,0.586,5,-6.252999999999999,0,0.0395,0.115,0.00011,0.0944,0.588,149.94,1FBgq8cFPRqMDZ0YabAl1R,spotify:track:1FBgq8cFPRqMDZ0YabAl1R,308309,3,1,Callar,112,Valdes
1026,0.738,0.614,1,-6.53,0,0.0369,0.374,2.83e-06,0.13,0.743,115.06200000000001,38n7UKOrH7uvBpEKH8O2A2,spotify:track:38n7UKOrH7uvBpEKH8O2A2,139744,4,1,VENIR A LA CIUDAD.,5,Valdes
1027,0.738,0.614,1,-6.53,0,0.0369,0.374,2.83e-06,0.13,0.743,115.06200000000001,38n7UKOrH7uvBpEKH8O2A2,spotify:track:38n7UKOrH7uvBpEKH8O2A2,139744,4,1,VENIR A LA CIUDAD.,48,Valdes
1028,0.738,0.614,1,-6.53,0,0.0369,0.374,2.83e-06,0.13,0.743,115.06200000000001,38n7UKOrH7uvBpEKH8O2A2,spotify:track:38n7UKOrH7uvBpEKH8O2A2,139744,4,1,VENIR A LA CIUDAD.,64,Valdes
1029,0.738,0.614,1,-6.53,0,0.0369,0.374,2.83e-06,0.13,0.743,115.06200000000001,38n7UKOrH7uvBpEKH8O2A2,spotify:track:38n7UKOrH7uvBpEKH8O2A2,139744,4,1,VENIR A LA CIUDAD.,103,Valdes
1030,0.738,0.614,1,-6.53,0,0.0369,0.374,2.83e-06,0.13,0.743,115.06200000000001,38n7UKOrH7uvBpEKH8O2A2,spotify:track:38n7UKOrH7uvBpEKH8O2A2,139744,4,1,VENIR A LA CIUDAD.,112,Valdes
1031,0.6679999999999999,0.795,0,-5.25,1,0.0467,0.287,0.00232,0.11699999999999999,0.8240000000000001,90.024,0XLgejotJO28IcZwptFNpa,spotify:track:0XLgejotJO28IcZwptFNpa,210003,4,1,TODO LO QUE HICIMOS.,5,Valdes
1032,0.6679999999999999,0.795,0,-5.25,1,0.0467,0.287,0.00232,0.11699999999999999,0.8240000000000001,90.024,0XLgejotJO28IcZwptFNpa,spotify:track:0XLgejotJO28IcZwptFNpa,210003,4,1,TODO LO QUE HICIMOS.,48,Valdes
1033,0.6679999999999999,0.795,0,-5.25,1,0.0467,0.287,0.00232,0.11699999999999999,0.8240000000000001,90.024,0XLgejotJO28IcZwptFNpa,spotify:track:0XLgejotJO28IcZwptFNpa,210003,4,1,TODO LO QUE HICIMOS.,64,Valdes
1034,0.6679999999999999,0.795,0,-5.25,1,0.0467,0.287,0.00232,0.11699999999999999,0.8240000000000001,90.024,0XLgejotJO28IcZwptFNpa,spotify:track:0XLgejotJO28IcZwptFNpa,210003,4,1,TODO LO QUE HICIMOS.,103,Valdes
1035,0.6679999999999999,0.795,0,-5.25,1,0.0467,0.287,0.00232,0.11699999999999999,0.8240000000000001,90.024,0XLgejotJO28IcZwptFNpa,spotify:track:0XLgejotJO28IcZwptFNpa,210003,4,1,TODO LO QUE HICIMOS.,112,Valdes
1036,0.736,0.657,5,-9.554,0,0.0478,0.0313,0.000375,0.0432,0.67,119.956,2bNjkJrIcxbg0rLXFD1TGJ,spotify:track:2bNjkJrIcxbg0rLXFD1TGJ,230261,4,1,Bruce Willis,5,Gativideo
1037,0.81,0.58,6,-9.1,1,0.0431,0.14300000000000002,0.0228,0.20800000000000002,0.872,130.026,6ug13xDUqGxI3ByQ7dr2tZ,spotify:track:6ug13xDUqGxI3ByQ7dr2tZ,221398,4,1,Flota Flota,5,Gativideo
1038,0.685,0.498,0,-12.42,1,0.0812,0.332,0.00201,0.0948,0.82,114.861,3tyfR2D8Av7eMwNmw0pDBn,spotify:track:3tyfR2D8Av7eMwNmw0pDBn,204103,4,1,Disco Majul,5,Gativideo
1039,0.672,0.726,5,-10.024,0,0.0417,0.00229,0.00411,0.11800000000000001,0.59,115.06299999999999,1Dbhw9vreWLbYXyntw1x3g,spotify:track:1Dbhw9vreWLbYXyntw1x3g,191394,4,1,Fantástico Bailable,5,Gativideo
1040,0.748,0.762,4,-8.338,0,0.0452,0.0223,0.0266,0.11800000000000001,0.74,109.98200000000001,6VQVunawftOm4Ccxw3DE4d,spotify:track:6VQVunawftOm4Ccxw3DE4d,186000,4,1,Efecto Mandela,5,Gativideo
1041,0.622,0.795,10,-6.672999999999999,1,0.136,0.726,0.00020299999999999997,0.133,0.304,110.294,1HybSO5H9VwPikP7ivMsVw,spotify:track:1HybSO5H9VwPikP7ivMsVw,300276,4,2,Municipálida,2,Perras on the beach
1042,0.622,0.795,10,-6.672999999999999,1,0.136,0.726,0.00020299999999999997,0.133,0.304,110.294,1HybSO5H9VwPikP7ivMsVw,spotify:track:1HybSO5H9VwPikP7ivMsVw,300276,4,2,Municipálida,5,Perras on the beach
1043,0.622,0.795,10,-6.672999999999999,1,0.136,0.726,0.00020299999999999997,0.133,0.304,110.294,1HybSO5H9VwPikP7ivMsVw,spotify:track:1HybSO5H9VwPikP7ivMsVw,300276,4,2,Municipálida,78,Perras on the beach
1044,0.622,0.795,10,-6.672999999999999,1,0.136,0.726,0.00020299999999999997,0.133,0.304,110.294,1HybSO5H9VwPikP7ivMsVw,spotify:track:1HybSO5H9VwPikP7ivMsVw,300276,4,2,Municipálida,81,Perras on the beach
1045,0.389,0.841,9,-7.267,0,0.0453,0.0359,0.0,0.195,0.66,165.274,6Ua8Ce78UqIR2CoGZG1GR9,spotify:track:6Ua8Ce78UqIR2CoGZG1GR9,117659,4,1,Ramona,2,Perras on the beach
1046,0.389,0.841,9,-7.267,0,0.0453,0.0359,0.0,0.195,0.66,165.274,6Ua8Ce78UqIR2CoGZG1GR9,spotify:track:6Ua8Ce78UqIR2CoGZG1GR9,117659,4,1,Ramona,5,Perras on the beach
1047,0.389,0.841,9,-7.267,0,0.0453,0.0359,0.0,0.195,0.66,165.274,6Ua8Ce78UqIR2CoGZG1GR9,spotify:track:6Ua8Ce78UqIR2CoGZG1GR9,117659,4,1,Ramona,78,Perras on the beach
1048,0.389,0.841,9,-7.267,0,0.0453,0.0359,0.0,0.195,0.66,165.274,6Ua8Ce78UqIR2CoGZG1GR9,spotify:track:6Ua8Ce78UqIR2CoGZG1GR9,117659,4,1,Ramona,81,Perras on the beach
1049,0.36700000000000005,0.5589999999999999,2,-9.279,1,0.0295,0.0385,0.00238,0.26899999999999996,0.305,172.826,3wEpZrhWQsFZX9SbEGLaQt,spotify:track:3wEpZrhWQsFZX9SbEGLaQt,232000,4,1,Puchos,2,Perras on the beach
1050,0.36700000000000005,0.5589999999999999,2,-9.279,1,0.0295,0.0385,0.00238,0.26899999999999996,0.305,172.826,3wEpZrhWQsFZX9SbEGLaQt,spotify:track:3wEpZrhWQsFZX9SbEGLaQt,232000,4,1,Puchos,5,Perras on the beach
1051,0.36700000000000005,0.5589999999999999,2,-9.279,1,0.0295,0.0385,0.00238,0.26899999999999996,0.305,172.826,3wEpZrhWQsFZX9SbEGLaQt,spotify:track:3wEpZrhWQsFZX9SbEGLaQt,232000,4,1,Puchos,78,Perras on the beach
1052,0.36700000000000005,0.5589999999999999,2,-9.279,1,0.0295,0.0385,0.00238,0.26899999999999996,0.305,172.826,3wEpZrhWQsFZX9SbEGLaQt,spotify:track:3wEpZrhWQsFZX9SbEGLaQt,232000,4,1,Puchos,81,Perras on the beach
1053,0.42200000000000004,0.426,6,-10.454,0,0.043,0.609,2.99e-05,0.152,0.11199999999999999,134.393,39WKa4zvhzJ57fw4WF6Pmv,spotify:track:39WKa4zvhzJ57fw4WF6Pmv,252778,4,1,Un Montón,2,Perras on the beach
1054,0.42200000000000004,0.426,6,-10.454,0,0.043,0.609,2.99e-05,0.152,0.11199999999999999,134.393,39WKa4zvhzJ57fw4WF6Pmv,spotify:track:39WKa4zvhzJ57fw4WF6Pmv,252778,4,1,Un Montón,5,Perras on the beach
1055,0.42200000000000004,0.426,6,-10.454,0,0.043,0.609,2.99e-05,0.152,0.11199999999999999,134.393,39WKa4zvhzJ57fw4WF6Pmv,spotify:track:39WKa4zvhzJ57fw4WF6Pmv,252778,4,1,Un Montón,78,Perras on the beach
1056,0.42200000000000004,0.426,6,-10.454,0,0.043,0.609,2.99e-05,0.152,0.11199999999999999,134.393,39WKa4zvhzJ57fw4WF6Pmv,spotify:track:39WKa4zvhzJ57fw4WF6Pmv,252778,4,1,Un Montón,81,Perras on the beach
1057,0.645,0.34299999999999997,4,-13.69,0,0.0328,0.535,0.0812,0.141,0.141,115.03299999999999,4dj1zlrCdlsz0DMUKyhJjm,spotify:track:4dj1zlrCdlsz0DMUKyhJjm,142087,4,1,Turco X,2,Perras on the beach
1058,0.645,0.34299999999999997,4,-13.69,0,0.0328,0.535,0.0812,0.141,0.141,115.03299999999999,4dj1zlrCdlsz0DMUKyhJjm,spotify:track:4dj1zlrCdlsz0DMUKyhJjm,142087,4,1,Turco X,5,Perras on the beach
1059,0.645,0.34299999999999997,4,-13.69,0,0.0328,0.535,0.0812,0.141,0.141,115.03299999999999,4dj1zlrCdlsz0DMUKyhJjm,spotify:track:4dj1zlrCdlsz0DMUKyhJjm,142087,4,1,Turco X,78,Perras on the beach
1060,0.645,0.34299999999999997,4,-13.69,0,0.0328,0.535,0.0812,0.141,0.141,115.03299999999999,4dj1zlrCdlsz0DMUKyhJjm,spotify:track:4dj1zlrCdlsz0DMUKyhJjm,142087,4,1,Turco X,81,Perras on the beach
1061,0.664,0.461,9,-13.071,1,0.0294,0.764,0.00091,0.13699999999999998,0.311,99.971,6XAgscdFturmRLL4rb8e92,spotify:track:6XAgscdFturmRLL4rb8e92,167380,4,1,Tus Pecas - Bonus Track,2,Perras on the beach
1062,0.664,0.461,9,-13.071,1,0.0294,0.764,0.00091,0.13699999999999998,0.311,99.971,6XAgscdFturmRLL4rb8e92,spotify:track:6XAgscdFturmRLL4rb8e92,167380,4,1,Tus Pecas - Bonus Track,5,Perras on the beach
1063,0.664,0.461,9,-13.071,1,0.0294,0.764,0.00091,0.13699999999999998,0.311,99.971,6XAgscdFturmRLL4rb8e92,spotify:track:6XAgscdFturmRLL4rb8e92,167380,4,1,Tus Pecas - Bonus Track,78,Perras on the beach
1064,0.664,0.461,9,-13.071,1,0.0294,0.764,0.00091,0.13699999999999998,0.311,99.971,6XAgscdFturmRLL4rb8e92,spotify:track:6XAgscdFturmRLL4rb8e92,167380,4,1,Tus Pecas - Bonus Track,81,Perras on the beach
1065,0.494,0.27399999999999997,1,-10.156,0,0.028999999999999998,0.898,0.00023500000000000002,0.107,0.0835,134.293,6mYdnKt43uGw3gmtOz4yQi,spotify:track:6mYdnKt43uGw3gmtOz4yQi,251853,4,1,Agua Marfil,2,Usted Señalemelo
1066,0.494,0.27399999999999997,1,-10.156,0,0.028999999999999998,0.898,0.00023500000000000002,0.107,0.0835,134.293,6mYdnKt43uGw3gmtOz4yQi,spotify:track:6mYdnKt43uGw3gmtOz4yQi,251853,4,1,Agua Marfil,5,Usted Señalemelo
1067,0.494,0.27399999999999997,1,-10.156,0,0.028999999999999998,0.898,0.00023500000000000002,0.107,0.0835,134.293,6mYdnKt43uGw3gmtOz4yQi,spotify:track:6mYdnKt43uGw3gmtOz4yQi,251853,4,1,Agua Marfil,48,Usted Señalemelo
1068,0.494,0.27399999999999997,1,-10.156,0,0.028999999999999998,0.898,0.00023500000000000002,0.107,0.0835,134.293,6mYdnKt43uGw3gmtOz4yQi,spotify:track:6mYdnKt43uGw3gmtOz4yQi,251853,4,1,Agua Marfil,78,Usted Señalemelo
1069,0.494,0.27399999999999997,1,-10.156,0,0.028999999999999998,0.898,0.00023500000000000002,0.107,0.0835,134.293,6mYdnKt43uGw3gmtOz4yQi,spotify:track:6mYdnKt43uGw3gmtOz4yQi,251853,4,1,Agua Marfil,81,Usted Señalemelo
1070,0.494,0.27399999999999997,1,-10.156,0,0.028999999999999998,0.898,0.00023500000000000002,0.107,0.0835,134.293,6mYdnKt43uGw3gmtOz4yQi,spotify:track:6mYdnKt43uGw3gmtOz4yQi,251853,4,1,Agua Marfil,103,Usted Señalemelo
