,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms,time_signature,track_name,artist_name,most_common_genre,min_lyrics_sentiment,max_lyrics_sentiment,avg_lyrics_sentiment
912,0.573,0.856,0,-5.754,1,0.19899999999999998,0.0629,0.0,0.687,199.952,293320,4,No Hay Nadie Como Tú (feat. Café Tacuba),Calle 13,rock en espanol,0.5047000050544739,0.5047000050544739,0.5047
913,0.5820000000000001,0.44299999999999995,2,-7.816,1,0.0436,0.664,0.0,0.452,78.071,215813,4,Ojos Color Sol (feat. Silvio Rodríguez),Calle 13,rock en espanol,0.8151999711990356,0.0003000000142492354,0.4748
914,0.675,0.8,4,-7.641,1,0.514,0.5870000000000001,0.0,0.922,168.048,281080,4,Pa'l Norte (feat. Orishas),Calle 13,rock en espanol,0.8776999711990356,0.0,0.4306
915,0.6990000000000001,0.757,10,-6.135,0,0.0588,0.00449,4.04e-06,0.39,175.93900000000002,230240,4,Se Vale To-To,Calle 13,rock en espanol,0.5047000050544739,0.5047000050544739,0.5047
916,0.767,0.555,1,-6.912000000000001,0,0.325,0.021,0.0,0.745,92.14,214560,4,Suave,Calle 13,rock en espanol,0.9991000294685364,0.0012000000569969416,0.4956
917,0.888,0.833,7,-3.839,1,0.214,0.0901,1.52e-06,0.6940000000000001,92.00200000000001,220893,4,Suave Mix - Blass Remix,Calle 13,rock en espanol,0.5047000050544739,0.5047000050544739,0.5047
918,0.765,0.735,4,-6.067,0,0.26899999999999996,0.341,0.0,0.7959999999999999,88.046,253253,4,Tango del Pecado (feat. Bajofondo Tango Club & Panasuyo),Calle 13,rock en espanol,0.5047000050544739,0.5047000050544739,0.5047
919,0.664,0.857,5,-5.404,0,0.11699999999999999,0.303,0.0,0.763,85.051,290840,4,Un Beso de Desayuno,Calle 13,rock en espanol,0.5047000050544739,0.5047000050544739,0.5047
920,0.706,0.852,6,-4.906000000000001,0,0.16699999999999998,0.121,0.0,0.7709999999999999,160.02200000000002,243840,4,Vamo' A Portarnos Mal,Calle 13,rock en espanol,0.5047000050544739,0.5047000050544739,0.5047
921,0.6629999999999999,0.653,7,-6.644,1,0.307,0.431,0.0,0.853,169.99400000000003,265213,4,Ven Y Critícame,Calle 13,rock en espanol,0.5047000050544739,0.5047000050544739,0.5047
922,0.47,0.915,7,-3.469,1,0.038,0.0347,0.0,0.96,153.891,210013,4,Prohibido,Callejeros,argentine rock,0.5220000147819519,0.0,0.4302
923,0.41100000000000003,0.9740000000000001,9,-4.351,0,0.11199999999999999,0.0215,0.0,0.716,152.672,247973,4,Imposible,Callejeros,argentine rock,0.5157999992370605,0.0,0.3753
924,0.523,0.8240000000000001,0,-2.988,1,0.0326,0.16399999999999998,0.0,0.534,123.014,293173,4,Jugando,Callejeros,argentine rock,0.9923999905586243,0.0,0.5072
925,0.636,0.642,5,-5.362,1,0.0284,0.126,0.0,0.32799999999999996,125.96,240373,4,Rocanroles Sin Destino,Callejeros,argentine rock,0.632099986076355,0.000699999975040555,0.4595
926,0.359,0.888,10,-4.196000000000001,1,0.0649,0.0362,0.0,0.705,157.043,218013,4,Si Me Cansé,Callejeros,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
927,0.42100000000000004,0.861,9,-6.547000000000001,1,0.0695,0.00656,2.2e-05,0.39899999999999997,188.016,357093,4,Señales,Callejeros,argentine rock,0.9976999759674072,0.0,0.447
928,0.37,0.929,2,-2.8739999999999997,1,0.040999999999999995,0.00512,0.0,0.655,151.686,205053,4,El Nudo,Callejeros,argentine rock,0.5437999963760376,0.0,0.4661
929,0.5589999999999999,0.847,9,-4.538,1,0.0379,0.11,0.0,0.544,123.92399999999999,275587,4,Tan Perfecto Que Asusta,Callejeros,argentine rock,0.9674000144004822,0.0017999999690800905,0.5254
930,0.385,0.96,6,-4.064,1,0.134,0.17800000000000002,1.4300000000000002e-05,0.675,100.895,299067,4,Callejero de Boedo,Callejeros,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
931,0.589,0.91,4,-3.7739999999999996,1,0.10099999999999999,0.00569,2.8300000000000003e-05,0.621,149.91299999999998,299973,4,Puede,Callejeros,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
932,0.382,0.934,7,-2.448,1,0.0456,0.0713,0.0,0.7390000000000001,151.487,198720,4,Sonando,Callejeros,argentine rock,0.9977999925613403,0.00039999998989515007,0.4902
933,0.345,0.618,0,-5.111000000000001,0,0.0339,0.34600000000000003,0.0,0.376,178.09799999999998,323533,3,Sería una Pena,Callejeros,argentine rock,0.6697999835014343,0.000699999975040555,0.4625
934,0.643,0.856,0,-3.322,1,0.0382,0.0133,1.64e-06,0.5489999999999999,102.041,240133,4,Frente al Río,Callejeros,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
935,0.414,0.968,9,-3.263,1,0.0749,0.0182,0.0,0.635,134.703,235973,4,Vicioso Jugador y Mujeriego,Callejeros,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
936,0.544,0.863,4,-3.8480000000000003,1,0.0292,0.127,0.0,0.696,97.946,179747,4,Un Lugar Perfecto,Callejeros,argentine rock,0.9592999815940857,0.0,0.4259
937,0.509,0.8109999999999999,2,-4.691,1,0.0284,0.000343,0.0005110000000000001,0.34700000000000003,137.861,337467,4,Día a Día,Callejeros,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
938,0.545,0.8420000000000001,6,-5.894,1,0.0553,0.00492,1e-05,0.7659999999999999,152.032,300747,4,El Espejo,Callejeros,argentine rock,0.9764999747276306,0.007699999958276749,0.5166
939,0.41600000000000004,0.9259999999999999,2,-3.4219999999999997,1,0.0603,0.0447,0.0,0.6809999999999999,154.593,195133,4,Distinto,Callejeros,argentine rock,0.5087000131607056,9.999999747378752e-05,0.4337
940,0.6559999999999999,0.802,2,-4.191,1,0.0374,0.196,0.0,0.91,123.96700000000001,208907,4,Siempre un Poco Más,Callejeros,argentine rock,0.5076000094413757,0.0,0.4152
941,0.397,0.977,5,-2.425,1,0.0532,0.0719,0.0,0.885,152.003,271907,4,Rompiendo Espejos,Callejeros,argentine rock,0.5123000144958496,0.0,0.4145
942,0.494,0.897,10,-4.882,0,0.10099999999999999,0.0255,0.0,0.8079999999999999,167.52900000000002,187080,4,Lo Que Hay,Callejeros,argentine rock,0.9706000089645386,0.0,0.4751
943,0.313,0.879,4,-5.061,1,0.0701,0.00144,0.0,0.542,159.804,158400,4,Ilusión,Callejeros,argentine rock,0.5480999946594238,0.05950000137090683,0.4111
944,0.7020000000000001,0.647,11,-4.151,1,0.09699999999999999,0.157,0.0,0.562,100.196,238853,4,Guiños,Callejeros,argentine rock,0.5059999823570251,0.000699999975040555,0.4624
945,0.414,0.938,10,-4.592,0,0.0684,0.0602,1.18e-06,0.643,99.014,238347,4,Presión,Callejeros,argentine rock,0.6668000221252441,0.0,0.4401
946,0.39799999999999996,0.922,9,-2.795,0,0.035,0.0175,1.16e-06,0.882,166.59599999999998,256560,4,Tiempo de Estar,Callejeros,argentine rock,0.9649999737739563,0.0,0.4543
947,0.6809999999999999,0.7170000000000001,11,-4.2410000000000005,0,0.0418,0.243,6.24e-06,0.652,120.12100000000001,284187,4,La Canción,Callejeros,argentine rock,0.9767000079154968,0.005100000184029341,0.4746
948,0.35200000000000004,0.946,8,-3.928,1,0.138,0.0736,0.0,0.6709999999999999,160.174,257667,4,Otro Viento Mejor,Callejeros,argentine rock,0.6377999782562256,0.01860000006854534,0.4168
949,0.5770000000000001,0.899,2,-4.404,1,0.0578,0.0161,0.00033999999999999997,0.737,138.96200000000002,304973,4,Rehén,Callejeros,argentine rock,0.5284000039100647,0.0,0.4554
950,0.889,0.863,11,-3.011,1,0.0757,0.289,0.000603,0.7759999999999999,112.95299999999999,201000,4,PAM,Justin Quiles,latin,0.6983000040054321,0.0,0.4734
951,0.67,0.865,0,-2.469,1,0.035,0.0164,7.400000000000001e-06,0.6709999999999999,97.008,212840,4,Bésame,Play-N-Skillz,pop rap,0.5047000050544739,0.5047000050544739,0.5047
952,0.6579999999999999,0.9009999999999999,7,-2.8139999999999996,1,0.0357,0.0478,0.0,0.708,93.979,210520,4,Que Tire Pa Lante,Daddy Yankee,latin,0.8953999876976013,0.0006000000284984708,0.4728
953,0.813,0.764,8,-3.39,0,0.105,0.586,0.0,0.429,100.04700000000001,217773,4,Definitivamente,Daddy Yankee,latin,0.7451000213623047,0.0003000000142492354,0.4529
954,0.737,0.86,8,-2.6519999999999997,0,0.0593,0.11,1.94e-06,0.6559999999999999,93.98899999999999,193227,4,Con Calma,Daddy Yankee,latin,0.5047000050544739,0.5047000050544739,0.5047
955,0.696,0.858,9,-5.155,1,0.0859,0.0727,3.19e-06,0.5329999999999999,176.06099999999998,188627,4,Rompe,Daddy Yankee,latin,0.9994999766349792,0.005799999926239252,0.5159
956,0.7859999999999999,0.8079999999999999,7,-3.702,1,0.0882,0.0846,0.00028900000000000003,0.609,105.027,301714,4,China,Anuel AA,latin,0.8661999702453613,0.007199999876320362,0.4809
957,0.76,0.899,5,-4.744,1,0.0677,0.0743,0.0,0.767,100.046,209493,4,Ella Me Levanto,Daddy Yankee,latin,0.5220000147819519,0.008700000122189522,0.4951
958,0.857,0.8009999999999999,0,-6.499,1,0.0618,0.332,1.2e-06,0.753,96.009,192600,4,Gasolina,Daddy Yankee,latin,0.5151000022888184,0.0066999997943639755,0.4538
959,0.594,0.8079999999999999,7,-2.4090000000000003,1,0.0489,0.415,1.39e-05,0.919,188.09,194892,4,Muévelo,Nicky Jam,latin,0.994700014591217,0.006800000090152025,0.4752
960,0.722,0.757,0,-3.592,0,0.0782,0.17,1.31e-05,0.763,167.987,202308,4,Confía,Sech,latin,0.6171000003814697,0.0,0.4535
961,0.76,0.893,10,-3.9130000000000003,0,0.0639,0.0758,8.209999999999999e-05,0.948,107.994,218507,4,¿Qué Tengo Que Hacer?,Daddy Yankee,latin,0.0,0.0,0.0
962,0.746,0.993,2,-2.134,0,0.0499,0.0866,0.0548,0.972,122.046,202827,4,La Despedida,Daddy Yankee,latin,0.5694000124931335,0.003000000026077032,0.4656
963,0.816,0.747,8,-6.468,0,0.0411,0.102,0.0,0.848,97.01899999999999,210933,4,"Lo Que Pasó, Pasó",Daddy Yankee,latin,0.7458999752998352,0.0,0.4676
964,0.8059999999999999,0.875,7,-3.8169999999999997,1,0.08800000000000001,0.0838,0.0019199999999999998,0.917,125.06299999999999,224693,4,Limbo,Daddy Yankee,latin,0.631600022315979,0.00039999998989515007,0.4563
965,0.6990000000000001,0.91,4,-4.405,0,0.036000000000000004,0.217,2.66e-06,0.792,97.971,239920,4,Llamado de Emergencia,Daddy Yankee,latin,0.9883000254631042,0.0003000000142492354,0.477
966,0.8059999999999999,0.887,6,-3.51,1,0.0909,0.0407,2.0300000000000002e-05,0.44299999999999995,117.031,217227,4,Pose,Daddy Yankee,latin,0.8806999921798706,0.0005000000237487257,0.4919
967,0.745,0.882,11,-3.636,1,0.0407,0.0723,2.45e-05,0.693,100.014,209787,4,Sígueme Y Te Sigo,Daddy Yankee,latin,0.5273000001907349,0.00019999999494757503,0.4379
968,0.795,0.7829999999999999,5,-4.271,1,0.0432,0.361,0.0,0.799,92.01,266087,4,Soltera - Remix,Lunay,latin,0.7886999845504761,0.0,0.4539
969,0.637,0.945,5,-3.54,1,0.135,0.0373,0.0,0.578,198.05,197053,4,La Nueva Y La Ex,Daddy Yankee,latin,0.8137000203132629,0.0,0.4732
970,0.7829999999999999,0.84,1,-3.4160000000000004,1,0.051,0.174,0.0,0.8390000000000001,95.001,200480,4,Dura,Daddy Yankee,latin,0.8396000266075134,0.00019999999494757503,0.4674
971,0.7340000000000001,0.9329999999999999,11,-4.638999999999999,0,0.0578,0.0375,0.0,0.935,120.98700000000001,218413,4,Lovumba,Daddy Yankee,latin,0.5162000060081482,0.0013000000035390258,0.4505
972,0.8420000000000001,0.893,9,-4.277,1,0.0462,0.10400000000000001,0.0,0.713,121.035,193627,4,Pasarela,Daddy Yankee,latin,0.5266000032424927,0.0,0.4754
973,0.785,0.5720000000000001,2,-7.504,1,0.12300000000000001,0.0598,0.0,0.49,100.016,235284,4,Baila Baila Baila - Remix,Ozuna,latin,0.8187000155448914,0.0,0.4648
974,0.772,0.8029999999999999,1,-3.035,1,0.0468,0.188,0.0,0.853,94.98100000000001,242160,4,Dura - Remix,Daddy Yankee,latin,0.9514999985694885,9.999999747378752e-05,0.4557
975,0.794,0.8640000000000001,8,-5.9639999999999995,1,0.0755,0.00889,0.000145,0.9,100.516,185107,4,Impacto,Daddy Yankee,latin,0.8762999773025513,0.0,0.4187
976,0.7809999999999999,0.8420000000000001,10,-5.334,0,0.0403,0.102,0.0,0.71,120.054,219787,4,Ven Conmigo,Daddy Yankee,latin,0.974399983882904,0.0,0.4877
977,0.685,0.8590000000000001,5,-2.595,0,0.0553,0.11599999999999999,0.0,0.8909999999999999,176.018,204520,4,La Rompe Corazones,Daddy Yankee,latin,0.52920001745224,0.0,0.4326
978,0.7709999999999999,0.815,1,-5.422999999999999,0,0.0719,0.161,2.01e-05,0.524,94.016,205520,4,Tu Príncipe,Daddy Yankee,latin,0.9944000244140625,0.0,0.4316
979,0.691,0.894,9,-1.681,0,0.115,0.29100000000000004,0.0,0.623,184.019,241880,4,Si Supieras,Daddy Yankee,latin,0.9997000098228455,0.00019999999494757503,0.4744
980,0.7879999999999999,0.7709999999999999,4,-3.2060000000000004,0,0.0563,0.29100000000000004,5.6200000000000004e-05,0.701,99.038,207853,4,Adictiva,Daddy Yankee,latin,0.8392000198364258,0.0,0.4668
981,0.8059999999999999,0.804,6,-4.84,0,0.146,0.0615,0.0,0.7659999999999999,88.01799999999999,190311,4,Perros Salvajes,Daddy Yankee,latin,0.8598999977111816,0.0,0.4689
982,0.8340000000000001,0.8079999999999999,11,-2.597,1,0.0542,0.0569,0.0005200000000000001,0.8290000000000001,104.02600000000001,198453,4,No Lo Trates,Pitbull,latin,0.6589999794960022,0.0,0.4459
983,0.768,0.894,10,-2.5639999999999996,1,0.0413,0.29,0.0125,0.745,105.962,224333,4,Vaivén,Daddy Yankee,latin,0.907800018787384,0.33640000224113464,0.5139
984,0.7290000000000001,0.8759999999999999,6,-3.818,0,0.0679,0.11,0.000715,0.674,92.993,172907,4,Descontrol,Daddy Yankee,latin,0.6991999745368958,0.0,0.4745
985,0.7559999999999999,0.9570000000000001,1,-3.615,0,0.113,0.0918,0.0,0.45799999999999996,92.006,309267,4,Mayor Que Yo 3,Luny Tunes,latin,0.9991999864578247,0.0,0.4749
986,0.635,0.713,11,-6.909,1,0.0937,0.228,0.0,0.7490000000000001,179.864,204701,4,Bella y Sensual,Romeo Santos,latin,0.7508999705314636,9.999999747378752e-05,0.4667
987,0.659,0.802,2,-4.79,1,0.14800000000000002,0.20800000000000002,0.0,0.863,177.93599999999998,228200,4,Despacito (Featuring Daddy Yankee),Luis Fonsi,latin,0.5047000050544739,0.5047000050544739,0.5047
988,0.79,0.8370000000000001,4,-5.797000000000001,1,0.0609,0.0755,5.39e-05,0.7979999999999999,95.96799999999999,170240,4,No Me Dejes Solo,Daddy Yankee,latin,0.9957000017166138,0.016499999910593033,0.4841
989,0.747,0.887,9,-4.757,0,0.151,0.0286,5.25e-05,0.6970000000000001,91.99600000000001,212987,4,Gangsta Zone,Daddy Yankee,latin,0.9994999766349792,0.0,0.4885
990,0.826,0.836,3,-4.238,0,0.0654,0.0961,4.81e-06,0.887,91.992,268107,4,Todo Comienza en la Disco,Wisin,latin,0.9538999795913696,0.0,0.4808
991,0.633,0.7490000000000001,1,-4.962,0,0.0961,0.18,0.0,0.816,179.872,220547,4,El Amante,Daddy Yankee,latin,0.8535000085830688,0.003700000001117587,0.4807
992,0.594,0.687,10,-5.808,0,0.21899999999999997,0.0059700000000000005,0.0,0.773,120.036,214787,3,Somos de Calle,Daddy Yankee,latin,0.5809999704360962,0.00019999999494757503,0.4661
993,0.731,0.7859999999999999,0,-4.898,1,0.254,0.114,0.0,0.78,89.09200000000001,453360,4,Llegamos A La Disco,Daddy Yankee,latin,0.8913000226020813,0.0,0.4525
994,0.7509999999999999,0.579,2,-4.0360000000000005,1,0.0321,0.39799999999999996,2.2800000000000002e-05,0.349,105.031,199095,4,Havana - Remix,Camila Cabello,dance pop,0.9876999855041504,0.0,0.4825
995,0.7559999999999999,0.851,2,-3.33,1,0.0674,0.0336,0.0,0.934,75.014,200693,4,Runaway,Sebastian Yatra,latin,0.9997000098228455,0.0006000000284984708,0.4771
996,0.945,0.49,5,-5.766,0,0.107,0.606,0.0,0.9059999999999999,100.01100000000001,206800,4,Salud y Vida,Daddy Yankee,latin,0.9017000198364258,0.0,0.4215
997,0.838,0.81,9,-3.175,0,0.0891,0.22,1.31e-05,0.889,164.04,190244,4,El Desorden,Ozuna,latin,0.8725000023841858,0.00019999999494757503,0.4513
998,0.831,0.742,3,-6.736000000000001,0,0.153,0.0649,0.0,0.7120000000000001,95.995,195800,4,Dale Caliente,Daddy Yankee,latin,0.9610999822616577,0.0032999999821186066,0.463
999,0.7340000000000001,0.531,1,-5.662000000000001,1,0.0321,0.196,0.0,0.19899999999999998,130.024,279613,4,Vuelve,Daddy Yankee,latin,0.7009000182151794,0.0,0.4693
1000,0.765,0.9059999999999999,8,-2.097,0,0.0965,0.125,0.0,0.95,96.071,184558,4,Instagram,Dimitri Vegas & Like Mike,belgian dance,0.5047000050544739,0.5047000050544739,0.5047
1001,0.8370000000000001,0.823,8,-4.516,1,0.158,0.18100000000000002,0.0,0.8220000000000001,91.92299999999999,199493,4,Santifica Tus Escapularios,Daddy Yankee,latin,0.807200014591217,0.0,0.4362
1002,0.5770000000000001,0.562,4,-7.02,0,0.0487,0.0762,0.0,0.461,176.024,155547,4,Cuéntame,Daddy Yankee,latin,0.5047000050544739,0.5047000050544739,0.5047
1003,0.772,0.83,7,-5.019,1,0.0599,0.016,0.0,0.6970000000000001,94.01100000000001,194200,4,PA' ROMPERLA,Bad Bunny,latin,0.8878999948501587,0.0005000000237487257,0.4386
1004,0.7340000000000001,0.519,8,-9.482999999999999,0,0.0824,0.008140000000000001,0.14800000000000002,0.685,82.98200000000001,177293,4,Vacilón,Don Omar,latin,0.5218999981880188,0.003700000001117587,0.4569
1005,0.696,0.708,9,-5.252000000000001,0,0.138,0.187,0.0,0.961,149.994,195987,4,Ramayama,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1006,0.662,0.8959999999999999,5,-5.311,0,0.251,0.318,0.0,0.79,90.62200000000001,305280,4,Bandoleros,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1007,0.748,0.763,5,-6.995,1,0.0517,0.45299999999999996,0.0179,0.8490000000000001,91.979,252480,4,Pobre Diabla,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1008,0.785,0.8809999999999999,8,-4.205,0,0.0505,0.212,0.0,0.7290000000000001,113.999,239493,4,Virtual Diva,Don Omar,latin,0.7961999773979187,0.005799999926239252,0.4868
1009,0.884,0.7490000000000001,4,-5.277,0,0.0973,0.0918,0.0142,0.9640000000000001,110.005,315307,4,Salió El Sol - Remastered 2016,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1010,0.7879999999999999,0.873,7,-2.322,1,0.11699999999999999,0.00607,0.0005200000000000001,0.703,91.98100000000001,193613,4,Guaya Guaya,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1011,0.6970000000000001,0.919,7,-3.867,1,0.0792,0.43200000000000005,0.0206,0.6829999999999999,179.988,232227,4,Hasta Abajo,Don Omar,latin,1.0,0.0,0.4823
1012,0.831,0.818,2,-7.827000000000001,1,0.0825,0.0242,0.000336,0.807,95.023,212413,4,Dale Don Dale,Don Omar,latin,0.8687000274658203,9.999999747378752e-05,0.4743
1013,0.43,0.8859999999999999,0,-5.811,1,0.0828,0.0449,0.0,0.8079999999999999,187.38,292160,3,Taboo,Don Omar,latin,0.5756000280380249,0.0,0.4725
1014,0.6759999999999999,0.705,4,-7.502999999999999,0,0.16,0.17800000000000002,7.55e-05,0.711,93.774,204587,4,Dile,Don Omar,latin,0.6455000042915344,0.00139999995008111,0.4695
1015,0.741,0.867,6,-5.138,1,0.0334,0.000443,5.6e-06,0.561,112.01100000000001,233987,4,Sexy Robotica,Don Omar,latin,0.9998000264167786,0.0,0.4896
1016,0.4,0.915,0,-4.89,1,0.28,0.0846,0.0,0.878,88.917,198773,3,Danza Kuduro,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1017,0.7290000000000001,0.894,5,-3.4939999999999998,1,0.0397,0.00205,0.021,0.8320000000000001,124.992,263973,4,Zumba,Don Omar,latin,0.6998999714851379,0.00019999999494757503,0.4359
1018,0.73,0.863,1,-5.082,1,0.154,0.0373,0.0,0.818,170.014,237973,4,Hooka,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1019,0.759,0.812,1,-3.95,1,0.0593,0.122,4.51e-05,0.6609999999999999,88.995,211627,4,Te Quiero Pa´Mi,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1020,0.47,0.5670000000000001,10,-6.894,0,0.0361,0.10099999999999999,4e-05,0.376,79.993,185613,4,Quien La Vio Llorar,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1021,0.355,0.958,4,-4.029,1,0.349,0.0235,0.00072,0.885,190.313,245040,3,Hasta Que Salga El Sol,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1022,0.821,0.667,0,-5.845,0,0.124,0.188,0.0,0.688,96.415,202600,4,Ella Ella,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1023,0.735,0.787,10,-6.2989999999999995,0,0.0366,0.0011300000000000001,1.21e-06,0.39399999999999996,98.009,248627,4,Luna Llena,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1024,0.838,0.71,7,-5.835,0,0.0862,0.126,1.13e-06,0.638,159.91899999999998,210000,4,Yo No Se Que Hacer,"Tito ""El Bambino""",latin,0.5047000050544739,0.5047000050544739,0.5047
1025,0.887,0.631,7,-8.124,1,0.172,0.102,9.89e-05,0.48200000000000004,95.03200000000001,166707,4,Intocable,Don Omar,latin,0.5047000050544739,0.5047000050544739,0.5047
1026,0.37,0.7020000000000001,9,-5.284,0,0.0313,0.0111,1.81e-06,0.48,149.09799999999998,244427,4,Sé Vos,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1027,0.503,0.691,0,-6.431,1,0.0287,0.00044699999999999997,0.0,0.42200000000000004,89.03399999999999,239467,4,Sentir Indiano,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1028,0.40399999999999997,0.917,9,-3.71,1,0.0429,0.000598,5.23e-06,0.433,129.05100000000002,284000,4,A Vos Amigo,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1029,0.54,0.912,2,-5.5120000000000005,1,0.0436,0.000236,0.000113,0.375,133.024,265373,4,Tú Eres Su Seguridad,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1030,0.5760000000000001,0.736,9,-4.275,1,0.0288,0.0526,5.04e-06,0.19699999999999998,96.881,243573,4,Pa´l recuerdo,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1031,0.353,0.815,7,-3.6060000000000003,1,0.0282,0.000192,6.22e-05,0.406,88.325,259960,4,El Visitante,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1032,0.569,0.884,5,-4.751,0,0.0299,7.68e-05,0.0005809999999999999,0.601,132.903,196533,4,Triunfo,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1033,0.537,0.377,2,-10.638,0,0.0744,0.91,0.9440000000000001,0.845,98.79,122600,4,Caballo negro,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1034,0.368,0.59,6,-4.376,0,0.0271,0.00321,4.8e-05,0.47,73.764,283120,4,En Este Viaje,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1035,0.247,0.9279999999999999,9,-3.6919999999999997,1,0.0677,0.000337,0.000135,0.66,92.26299999999999,181133,4,Si Me Estás Buscando,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1036,0.396,0.7959999999999999,4,-4.7219999999999995,0,0.0282,0.000121,6.29e-05,0.39399999999999996,90.73700000000001,299560,4,Memoria De Siglos,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1037,0.563,0.575,2,-5.226,1,0.0255,0.231,2.21e-06,0.381,140.173,232027,4,Si me ves volver,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1038,0.245,0.966,5,-3.423,1,0.0769,0.00196,0.0,0.395,94.958,150640,4,Regresando,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1039,0.486,0.777,6,-5.604,0,0.0424,0.0156,0.0,0.41,78.65,247800,4,Convide Rutero,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1040,0.28,0.924,4,-5.015,0,0.0732,3.72e-05,2.15e-05,0.522,173.74599999999998,218093,4,Almafuerte,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1041,0.65,0.381,11,-7.952000000000001,0,0.0259,0.7709999999999999,0.0,0.18899999999999997,79.984,248560,4,Mi credo,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1042,0.556,0.8959999999999999,7,-3.679,1,0.0326,0.00176,0.0,0.43200000000000005,129.292,222640,4,Sirva Otra Vuelta Pulpero,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1043,0.21899999999999997,0.9540000000000001,4,-3.667,0,0.0856,0.000867,8.98e-05,0.32,104.587,211293,4,Pensando en Llegar - En Vivo,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1044,0.643,0.498,7,-11.062000000000001,1,0.14400000000000002,0.44799999999999995,0.0,0.363,91.90899999999999,201960,4,Desde El Oeste,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1045,0.47700000000000004,0.8170000000000001,5,-4.206,1,0.0297,0.00498,6.0899999999999996e-05,0.501,88.01700000000001,233587,4,Glifosateando,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1046,0.32,0.675,7,-5.079,1,0.0311,0.0806,0.0,0.319,167.68200000000002,228053,3,Por Ser Yo,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1047,0.244,0.955,9,-3.111,1,0.131,0.000932,0.0,0.461,161.825,232453,4,Patria al Hombro,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1048,0.401,0.977,9,-2.9530000000000003,1,0.14400000000000002,0.00839,1.07e-06,0.35100000000000003,73.666,160533,4,Aguante Bonavena,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1049,0.41700000000000004,0.951,2,-3.739,1,0.0601,0.00548,0.0,0.529,174.074,248973,4,"Muere monstruo, muere",Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1050,0.19699999999999998,0.903,4,-4.8580000000000005,1,0.0472,0.00301,0.18,0.5489999999999999,98.257,250465,4,El Amasijo de un Gran Sueño - En Vivo,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1051,0.415,0.581,4,-4.5360000000000005,1,0.0288,0.0155,3.13e-06,0.41600000000000004,129.033,234973,4,Ruta 76,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1052,0.298,0.9059999999999999,7,-4.876,1,0.0651,0.00557,0.0,0.395,129.89700000000002,231720,4,Orgullo Argentino,Almafuerte,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
