,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,num_artists,track_name,genero,artist_name,most_common_genre
510,0.346,0.99,7,-3.592,1,0.108,0.000168,8.51e-06,0.515,0.429,119.494,5xrwdeBUuViDM3wDuQtRA6,spotify:track:5xrwdeBUuViDM3wDuQtRA6,128760,4,1,Amor Suicida,"['argentine punk', 'argentine rock', 'latin alternative', 'rock en espanol', 'ska argentino']",2 minutos,argentine rock
511,0.468,0.894,2,-5.575,1,0.0605,0.0107,0.0,0.127,0.696,165.642,2jDbpAwV9mEzj03lFwWU8t,spotify:track:2jDbpAwV9mEzj03lFwWU8t,177840,4,1,Desde El Infierno,"['argentine metal', 'argentine punk', 'argentine rock', 'latincore', 'paraguayan rock']",Cadena Perpetua,argentine rock
512,0.281,0.849,7,-4.857,1,0.0529,0.000801,0.0252,0.0781,0.363,191.613,3m8qfdIFvD7sl4Q88GxDgw,spotify:track:3m8qfdIFvD7sl4Q88GxDgw,202533,4,1,¿Quién Soñó En Tu Almohada?,['argentine punk'],Expulsados,argentine punk
513,0.386,0.903,4,-5.624,1,0.095,0.000351,0.382,0.113,0.739,174.818,4FapqmBF1lcrZf98FHfr1O,spotify:track:4FapqmBF1lcrZf98FHfr1O,281493,4,1,Mejor No Hablar de Ciertas Cosas,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional', 'ska argentino']",Sumo,argentine rock
514,0.488,0.958,11,-4.133,0,0.0722,0.00501,3.03e-05,0.142,0.756,91.852,0VZpqCugL1y5mBGPkw0foP,spotify:track:0VZpqCugL1y5mBGPkw0foP,250107,4,1,Nene de Antes,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional', 'ska argentino']",Divididos,argentine rock
515,0.53,0.908,9,-4.648,0,0.244,0.0242,3.69e-06,0.0854,0.145,180.016,3utVUgoEYWiN92ZExQWJjO,spotify:track:3utVUgoEYWiN92ZExQWJjO,242187,4,1,Para Vestirte Hoy,"['argentine punk', 'argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Catupecu Machu,argentine rock
516,0.289,0.837,8,-3.284,1,0.0428,0.00671,2.59e-05,0.388,0.24,175.965,1qAf32OMadEU2tBBKigIbB,spotify:track:1qAf32OMadEU2tBBKigIbB,290613,4,1,La Octava Maravilla,"['argentine metal', 'argentine punk', 'argentine rock']",Massacre,argentine rock
517,0.545,0.587,7,-6.687,1,0.0294,0.000174,0.0,0.0888,0.517,144.564,3PCEWh4cgGYQAafaR095tx,spotify:track:3PCEWh4cgGYQAafaR095tx,165160,4,1,Vida Modelo,"['argentine indie', 'argentine rock', 'latin rock', 'post-punk argentina', 'rock en espanol']",Juana La Loca,argentine rock
518,0.496,0.955,10,-3.628,0,0.0504,0.00122,8.5e-05,0.342,0.398,130.942,4JuRUldOrhME0yrUYZhKHS,spotify:track:4JuRUldOrhME0yrUYZhKHS,251400,4,1,Plan B: Anhelo De Satisfacción,"['argentine punk', 'argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Catupecu Machu,argentine rock
519,0.514,0.972,2,-2.948,1,0.05,0.000623,1.45e-05,0.405,0.431,76.026,0eZFAjtqZSw5cXVb4vmxVx,spotify:track:0eZFAjtqZSw5cXVb4vmxVx,178427,4,1,Ventana,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional', 'rosario indie']",Cielo Razzo,argentine rock
520,0.499,0.877,5,-4.938,0,0.0302,0.000415,0.00244,0.0947,0.442,127.911,4q4wG8XmmGaBKYuH64vg6g,spotify:track:4q4wG8XmmGaBKYuH64vg6g,235867,4,1,La Reina de Marte,"['argentine metal', 'argentine punk', 'argentine rock']",Massacre,argentine rock
521,0.415,0.883,9,-11.702,1,0.0679,0.241,0.0237,0.395,0.486,119.199,0IjJ1dAp6J9uPo2lKfYyyk,spotify:track:0IjJ1dAp6J9uPo2lKfYyyk,163627,4,1,La Bomba,"['argentine indie', 'argentine punk', 'argentine rock', 'rock en espanol', 'rock nacional']",Los Brujos,argentine rock
522,0.672,0.37,5,-9.917,1,0.0272,0.00459,0.0945,0.0768,0.609,129.791,73uGRK3jsSP6kIZxali4b2,spotify:track:73uGRK3jsSP6kIZxali4b2,267699,3,1,Fantasmas,['argentine indie'],Julio y Agosto,argentine indie
523,0.641,0.676,5,-5.627,0,0.0351,0.326,0.0,0.101,0.461,89.991,0NELwHhQu4EVcmGmu8D7vV,spotify:track:0NELwHhQu4EVcmGmu8D7vV,249933,4,1,Toco Y Me Voy,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional', 'ska argentino']",Bersuit Vergarabat,argentine rock
524,0.439,0.994,4,-5.054,0,0.231,0.000258,0.00622,0.0785,0.0377,99.767,6PCnkhjBgHLamWobnRDDyZ,spotify:track:6PCnkhjBgHLamWobnRDDyZ,266000,3,1,Cautivo,['argentine metal'],Sobre Tus Cenizas,argentine metal
525,0.725,0.892,4,-4.481,0,0.0981,0.181,2.99e-06,0.278,0.849,155.323,0vGUSOoO8PTwL3Gli68Pvj,spotify:track:0vGUSOoO8PTwL3Gli68Pvj,233607,4,1,T'una Papita,"['charango', 'folklore boliviano', 'musica andina']",Los Kjarkas,charango
526,0.675,0.477,3,-9.929,1,0.0455,0.473,0.0,0.147,0.852,156.559,1rzFbkSvxQv6r3PSGjn7Ub,spotify:track:1rzFbkSvxQv6r3PSGjn7Ub,214756,4,1,Celia,[],Incas de Oro,
527,0.715,0.659,0,-3.508,1,0.0341,0.557,0.0,0.261,0.673,99.431,3WKX4TNxkQYBhK1wPB224k,spotify:track:3WKX4TNxkQYBhK1wPB224k,170812,4,1,Resultó Vegetariano,"['grupera', 'ranchera']",Paquita La Del Barrio,grupera
528,0.655,0.522,0,-3.639,1,0.0312,0.603,0.0,0.0947,0.83,135.976,2cq4KCN5crkAExksIxbY1x,spotify:track:2cq4KCN5crkAExksIxbY1x,174185,4,1,Tu Última Parada,"['grupera', 'ranchera']",Paquita La Del Barrio,grupera
529,0.768,0.495,4,-4.126,1,0.0337,0.449,0.0,0.145,0.677,118.066,6eeDqzbRODEiO8wkcPFi09,spotify:track:6eeDqzbRODEiO8wkcPFi09,201584,4,1,Compadre Agarra la Onda,"['grupera', 'ranchera']",Paquita La Del Barrio,grupera
530,0.669,0.703,10,-3.364,1,0.031,0.684,0.0,0.11,0.946,103.936,2XKOsTqy8vohpTl0CzIge8,spotify:track:2XKOsTqy8vohpTl0CzIge8,156639,4,1,Sigue Tu Vida,"['grupera', 'ranchera']",Paquita La Del Barrio,grupera
531,0.583,0.731,9,-6.18,0,0.0271,0.0107,0.0136,0.238,0.446,149.987,6kdCN6gTWLcLxmLXoUcwuI,spotify:track:6kdCN6gTWLcLxmLXoUcwuI,267600,4,1,Eres,"['latin', 'latin alternative', 'latin rock', 'mexican rock', 'rock en espanol']",Café Tacvba,rock en espanol
532,0.748,0.835,7,-5.731,1,0.0351,0.0854,1.97e-06,0.0365,0.896,142.942,19ScoKGqnfUggyqOVQjsoH,spotify:track:19ScoKGqnfUggyqOVQjsoH,212000,4,1,La ingrata,"['latin', 'latin alternative', 'latin rock', 'mexican rock', 'rock en espanol']",Café Tacvba,rock en espanol
533,0.77,0.585,0,-8.06,1,0.0285,0.3,0.0,0.116,0.912,116.994,05iMQqncVBIm4AE26EvaTL,spotify:track:05iMQqncVBIm4AE26EvaTL,193373,4,1,Andar Conmigo,"['latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",Julieta Venegas,rock en espanol
534,0.634,0.649,11,-6.056,1,0.0255,0.138,0.0,0.288,0.491,111.03,7dITAq1YP5e0kTcaDq4YWI,spotify:track:7dITAq1YP5e0kTcaDq4YWI,205413,4,1,Limón y Sal,"['latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",Julieta Venegas,rock en espanol
535,0.575,0.679,2,-3.845,1,0.0278,0.0664,0.0,0.0956,0.601,107.878,100Tm6z29RfHTdUQ6NIs0s,spotify:track:100Tm6z29RfHTdUQ6NIs0s,187520,3,1,Me Voy,"['latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",Julieta Venegas,rock en espanol
536,0.762,0.745,5,-7.426,1,0.0442,0.202,3.05e-05,0.042,0.804,143.965,2NsMwNWumJXCdTg2IZCLZ5,spotify:track:2NsMwNWumJXCdTg2IZCLZ5,239227,4,1,Lento,"['latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",Julieta Venegas,rock en espanol
537,0.7,0.967,8,-3.462,0,0.0463,0.073,0.0,0.333,0.962,136.045,709CndJJB3GTUhQD0LLFse,spotify:track:709CndJJB3GTUhQD0LLFse,217427,4,1,Torero,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne,latin
538,0.343,0.425,0,-5.589,1,0.0288,0.612,5.13e-06,0.243,0.408,154.267,6UN6W5tj0qrMYV8N9MQMJC,spotify:track:6UN6W5tj0qrMYV8N9MQMJC,156867,3,1,Hermoso Cariño,"['grupera', 'mariachi', 'ranchera']",Vicente Fernández,grupera
539,0.407,0.334,0,-6.661,1,0.0628,0.529,0.0,0.137,0.471,84.941,2FDFz5TuYlpP180AUicAcl,spotify:track:2FDFz5TuYlpP180AUicAcl,195373,4,1,Aca Entre Nos,"['grupera', 'mariachi', 'ranchera']",Vicente Fernández,grupera
540,0.355,0.351,9,-9.513,1,0.0455,0.39,0.00257,0.394,0.471,164.933,4Fvnz1ZJ86IdqDAepWYPAh,spotify:track:4Fvnz1ZJ86IdqDAepWYPAh,179397,4,1,Volver Volver,"['grupera', 'mariachi', 'ranchera']",Vicente Fernández,grupera
541,0.409,0.277,0,-10.276,1,0.0421,0.63,0.0,0.173,0.534,80.062,6wwMqdntt3An3mmVSb613i,spotify:track:6wwMqdntt3An3mmVSb613i,170107,4,1,La Diferencia,"['grupera', 'mariachi', 'ranchera']",Vicente Fernández,grupera
542,0.528,0.302,5,-9.577,0,0.0674,0.552,5.2e-05,0.269,0.616,140.963,3KapNGuqWYFl9gBfJz9tOT,spotify:track:3KapNGuqWYFl9gBfJz9tOT,193333,3,1,Mujeres Divinas,"['grupera', 'mariachi', 'ranchera']",Vicente Fernández,grupera
543,0.651,0.894,6,-4.843,1,0.0317,0.0706,0.0,0.13,0.561,144.95,1hbWtHgRDG25DkmxE4I28V,spotify:track:1hbWtHgRDG25DkmxE4I28V,236565,4,1,Puedes Contar Conmigo,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
544,0.593,0.893,0,-4.047,1,0.0349,0.38,0.000603,0.156,0.643,145.029,4XdePl1vOF1cYjTBYeYU9j,spotify:track:4XdePl1vOF1cYjTBYeYU9j,223000,4,1,20 de Enero,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
545,0.783,0.685,9,-5.008,1,0.0271,0.627,3.49e-06,0.108,0.54,107.01,4waqcUQWdj0yH26STWl2Rq,spotify:track:4waqcUQWdj0yH26STWl2Rq,236333,4,1,Rosas,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
546,0.576,0.757,11,-5.057,1,0.043,0.486,0.0,0.351,0.586,155.856,6CIDsqMEEsBJf5Cv6RbuGw,spotify:track:6CIDsqMEEsBJf5Cv6RbuGw,188800,4,1,Deseos de Cosas Imposibles,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
547,0.686,0.819,1,-4.947,1,0.0345,0.169,0.0,0.0616,0.843,100.952,0iTJV7IHhkgzWk5x0WgUHy,spotify:track:0iTJV7IHhkgzWk5x0WgUHy,197184,4,1,Geografía,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
548,0.549,0.863,4,-4.313,0,0.0389,0.491,0.0,0.102,0.402,145.975,1D97lYCc4BewQvoWJTBSr9,spotify:track:1D97lYCc4BewQvoWJTBSr9,217850,4,1,Un Mundo Mejor,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
549,0.629,0.459,0,-6.731,1,0.0523,0.478,0.0,0.0828,0.756,165.972,5BDkEEL7UK2JlUwi9I2UfX,spotify:track:5BDkEEL7UK2JlUwi9I2UfX,201053,4,1,Tu y Yo,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
550,0.57,0.646,4,-5.314,1,0.0253,0.309,0.0,0.107,0.234,109.975,3HJqWWSjzOu3ARrmo8Mty3,spotify:track:3HJqWWSjzOu3ARrmo8Mty3,245296,4,1,La Esperanza Debida,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
551,0.492,0.759,11,-4.623,0,0.044,0.397,0.0,0.0482,0.671,179.958,0GyksGKFXH50Lx737ahxIq,spotify:track:0GyksGKFXH50Lx737ahxIq,190450,4,1,Vestido Azul,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
552,0.639,0.65,7,-5.049,1,0.0379,0.442,1.47e-06,0.0985,0.745,129.966,5bo1oCnwAOAXgehjY4R93w,spotify:track:5bo1oCnwAOAXgehjY4R93w,227091,4,1,Adios,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
553,0.711,0.623,7,-5.118,1,0.0433,0.278,1.97e-05,0.12,0.546,139.98,1ZQoMVoisNR2UzZ54hWmnl,spotify:track:1ZQoMVoisNR2UzZ54hWmnl,214227,4,1,Perdóname,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
554,0.714,0.742,3,-4.393,1,0.0272,0.729,0.0,0.111,0.267,95.975,10px1TLPZC46Q7NGLGlScj,spotify:track:10px1TLPZC46Q7NGLGlScj,232147,4,1,La Paz de Tus Ojos,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
555,0.537,0.788,1,-3.668,1,0.0362,0.434,0.0,0.0992,0.499,151.902,4ybdTQiPB5RrbVgRMwlBNk,spotify:track:4ybdTQiPB5RrbVgRMwlBNk,204150,4,1,Nadie Como Tú,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
556,0.472,0.494,2,-6.91,1,0.0261,0.417,0.0,0.103,0.427,185.845,5WYDcW1n3M2AcrAh4pDI4s,spotify:track:5WYDcW1n3M2AcrAh4pDI4s,224413,3,1,Historia de un Sueño,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
557,0.855,0.649,9,-9.202,0,0.0295,0.187,0.0412,0.172,0.556,110.003,4cq1yyPKv20z2wFJbxmjx6,spotify:track:4cq1yyPKv20z2wFJbxmjx6,184413,4,1,Bonustrack,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,latin
558,0.671,0.817,6,-12.107,0,0.0569,0.415,0.000235,0.0715,0.938,119.549,3iB8eciGU9vZkaDYkz7Ir9,spotify:track:3iB8eciGU9vZkaDYkz7Ir9,203333,4,1,Bamboléo,"['flamenco', 'rumba', 'world']",Gipsy Kings,rumba
559,0.775,0.722,7,-13.042,1,0.0906,0.442,0.0,0.0862,0.889,119.39,06HRc41zK97Hh9AcuyXVZn,spotify:track:06HRc41zK97Hh9AcuyXVZn,224507,4,1,Baila Me,"['flamenco', 'rumba', 'world']",Gipsy Kings,rumba
560,0.698,0.81,2,-8.856,1,0.0977,0.0864,0.00256,0.0807,0.569,106.511,59FHW3xikQOEXQHlWufCNM,spotify:track:59FHW3xikQOEXQHlWufCNM,209507,4,1,Que La D.E.A. No Me Vea (Yapa),['bolivian rock'],Atajo,bolivian rock
561,0.5,0.745,0,-7.923,1,0.0538,0.305,0.0,0.106,0.598,139.272,4a1ZRjPOpkK3iLwIlpQKU4,spotify:track:4a1ZRjPOpkK3iLwIlpQKU4,208907,4,1,Amor Infiel,['cuarteto'],La Barra,cuarteto
562,0.462,0.797,9,-7.579,1,0.159,0.596,1.05e-06,0.935,0.693,188.178,20lAf42k0iA7Ij5y4gQzZE,spotify:track:20lAf42k0iA7Ij5y4gQzZE,194920,4,1,Un Millón de Rosas,['cuarteto'],La Barra,cuarteto
563,0.68,0.661,0,-11.285,0,0.0666,0.113,0.0,0.131,0.841,143.353,76RSkFEXDmTYKj3nITaBfL,spotify:track:76RSkFEXDmTYKj3nITaBfL,245000,4,1,La Carta,['cuarteto'],La Barra,cuarteto
564,0.455,0.625,7,-7.083,1,0.0342,0.291,0.0,0.101,0.421,79.605,16TUZwSM52lPzdnY1dgluf,spotify:track:16TUZwSM52lPzdnY1dgluf,236800,4,1,Hasta el Otro Carnaval,"['cumbia andina mexicana', 'folclore jujeno', 'folklore argentino']",Los Tekis,folklore argentino
565,0.572,0.531,6,-8.082,0,0.0258,0.133,1.11e-06,0.1,0.362,77.003,5LwjcFrvqLcfa4ONEcDP3o,spotify:track:5LwjcFrvqLcfa4ONEcDP3o,225573,4,1,Hoy,"['folclore salteno', 'folclore santiagueno', 'folklore argentino']",Los Huayra,folklore argentino
566,0.607,0.581,2,-7.667,1,0.0545,0.351,0.0,0.421,0.615,75.096,3tBDMih3NYaLGWP3RqusrA,spotify:track:3tBDMih3NYaLGWP3RqusrA,263720,4,1,Arde la Ciudad,"['cumbia andina mexicana', 'folclore jujeno', 'folklore argentino']",Los Tekis,folklore argentino
567,0.707,0.708,0,-8.186,1,0.0266,0.512,0.0,0.1,0.806,125.934,6qkS2ebQrNmSznA50ODfxs,spotify:track:6qkS2ebQrNmSznA50ODfxs,209293,4,2,Aventura (feat. Marcela Morelo),"['argentine rock', 'argentine telepop', 'folklore argentino', 'pop argentino', 'rock en espanol']",Abel Pintos,argentine rock
568,0.364,0.59,1,-6.686,0,0.043,0.548,0.0,0.0914,0.446,81.311,6dT5W7zuEcUZHnZuVlSIJ5,spotify:track:6dT5W7zuEcUZHnZuVlSIJ5,258827,4,1,La Noche Sin Tí,"['folclore salteno', 'folclore santiagueno', 'folklore argentino']",Los Huayra,folklore argentino
569,0.437,0.155,0,-15.078,1,0.0325,0.656,6.57e-05,0.171,0.352,82.033,4Xunts6NLofGZCFEICTDTg,spotify:track:4Xunts6NLofGZCFEICTDTg,185933,4,1,A Primera Vista,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'rock nacional']",Pedro Aznar,argentine rock
570,0.633,0.734,6,-5.158,1,0.0277,0.0104,0.0,0.0789,0.945,150.057,2dSz2px33HmyFwL5rDlh2e,spotify:track:2dSz2px33HmyFwL5rDlh2e,195581,4,1,Razón,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']",Los Caligaris,argentine rock
571,0.564,0.966,7,-4.184,1,0.0811,0.0181,0.0,0.32,0.92,163.047,4Jr2cHZaIe1rmdVlc5efIy,spotify:track:4Jr2cHZaIe1rmdVlc5efIy,191461,4,1,Kilómetros,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']",Los Caligaris,argentine rock
572,0.588,0.899,6,-4.923,0,0.0419,0.378,0.000627,0.362,0.879,149.062,5SYefHqRXNFjmBLICBseWw,spotify:track:5SYefHqRXNFjmBLICBseWw,262067,4,2,Quereme Así,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']",Los Caligaris,argentine rock
573,0.412,0.86,1,-5.874,1,0.178,0.049,0.0,0.958,0.412,155.002,3Uk9wO7TSqWdBerbP3Iayd,spotify:track:3Uk9wO7TSqWdBerbP3Iayd,263168,4,2,Añejo W - Vivo,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']",Los Caligaris,argentine rock
574,0.414,0.408,0,-9.825,1,0.0291,0.188,0.0,0.184,0.272,126.813,5A44iIZenvd56WXWCO9K5K,spotify:track:5A44iIZenvd56WXWCO9K5K,264467,3,1,No Necesito Nada,"['latin alternative', 'latin rock', 'rock en espanol', 'rock uruguayo']",No Te Va Gustar,rock en espanol
575,0.781,0.419,9,-5.779,0,0.0322,0.16,0.0,0.0459,0.814,83.959,6dDbXJnEItsk7R6e7VFV93,spotify:track:6dDbXJnEItsk7R6e7VFV93,244920,4,1,Tú Sin Mí,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",Dread Mar I,argentine rock
576,0.675,0.771,8,-5.062,1,0.0282,0.127,6.16e-06,0.0935,0.619,132.038,0sOpGWXWkxNDev51Dst3fQ,spotify:track:0sOpGWXWkxNDev51Dst3fQ,299960,4,1,Traicionero,['argentine rock'],La Beriso,argentine rock
577,0.637,0.601,11,-6.205,0,0.0261,0.486,0.000204,0.0897,0.607,139.989,4xEAPLGnp20PYUlhbKHuTF,spotify:track:4xEAPLGnp20PYUlhbKHuTF,186307,4,1,Ese Maldito Momento,"['latin alternative', 'latin rock', 'rock en espanol', 'rock uruguayo']",No Te Va Gustar,rock en espanol
578,0.789,0.448,0,-7.514,1,0.0441,0.126,0.0,0.178,0.727,145.997,1OuRWuKhsxNdV2FCIkyCnV,spotify:track:1OuRWuKhsxNdV2FCIkyCnV,248467,4,1,Decide Tú,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",Dread Mar I,argentine rock
579,0.581,0.293,7,-10.918,1,0.038,0.802,0.0,0.0873,0.364,127.162,1X2Z8Js9G8YmXIbrwSIptK,spotify:track:1X2Z8Js9G8YmXIbrwSIptK,272240,3,1,Zamba y Acuarela,"['argentine rock', 'folclore santiagueno', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional']",Raly Barrionuevo,argentine rock
580,0.643,0.717,9,-6.61,1,0.0259,0.0266,0.00358,0.296,0.76,133.968,0EC4pUdeehtjl7Yh5GiV3u,spotify:track:0EC4pUdeehtjl7Yh5GiV3u,190640,4,1,Creo Que Me Enamoré,"['argentine rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",Vicentico,argentine rock
581,0.638,0.786,9,-5.297,1,0.0278,0.0639,0.000123,0.122,0.574,123.978,632m4UwpYiBYWdxyZKTN4X,spotify:track:632m4UwpYiBYWdxyZKTN4X,276560,4,1,Insisto,"['argentine rock', 'cumbia pop', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Ciro y los Persas,argentine rock
582,0.691,0.465,2,-9.04,1,0.0601,0.0223,0.00149,0.109,0.905,167.984,6StWP4Tvs8Ci6QOCIDefYk,spotify:track:6StWP4Tvs8Ci6QOCIDefYk,266133,4,1,Verte Reír,"['latin alternative', 'latin rock', 'rock en espanol', 'rock uruguayo']",No Te Va Gustar,rock en espanol
583,0.537,0.758,3,-3.895,1,0.0353,0.00699,0.0,0.113,0.658,147.027,5pQsZbRuL4PIdOy8P7BqWK,spotify:track:5pQsZbRuL4PIdOy8P7BqWK,274320,4,1,Ella,['argentine rock'],La Beriso,argentine rock
584,0.532,0.884,7,-4.941,1,0.0398,0.148,6.76e-06,0.154,0.781,128.074,4Y7nAGTGPq8jikscC0jIHy,spotify:track:4Y7nAGTGPq8jikscC0jIHy,235560,4,1,Te quiero igual,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']",Andrés Calamaro,argentine rock
585,0.676,0.731,9,-5.253,1,0.0368,0.0438,1.26e-05,0.624,0.812,150.151,0ZLakHzHWqUIlkeDa4i8aC,spotify:track:0ZLakHzHWqUIlkeDa4i8aC,233268,4,2,Runaway,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'reggae en espanol', 'rock en espanol', 'ska argentino']",Los Pericos,argentine rock
586,0.715,0.594,4,-6.583,1,0.0366,0.826,0.0,0.165,0.534,121.967,0zRAzcLsnLfXKun09xuhTl,spotify:track:0zRAzcLsnLfXKun09xuhTl,194033,4,1,Un Rato de Amor - Acústico,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']",Los Caligaris,argentine rock
587,0.734,0.604,8,-5.916,1,0.0548,0.205,3.12e-06,0.254,0.927,84.965,5fRgvfgF4TM947Gi6qOlcF,spotify:track:5fRgvfgF4TM947Gi6qOlcF,279920,4,1,Bastará,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'reggae en espanol', 'rock en espanol', 'ska argentino']",Los Cafres,argentine rock
588,0.624,0.842,1,-4.098,1,0.0361,0.00278,0.000525,0.127,0.929,141.892,04bg4edMdpKhsgkSzYqj55,spotify:track:04bg4edMdpKhsgkSzYqj55,226747,4,1,9 de Julio,"['argentine rock', 'cumbia pop', 'cumbia villera', 'latin alternative', 'rock en espanol']",Callejeros,argentine rock
589,0.569,0.809,9,-5.069,1,0.0265,0.0113,0.0,0.191,0.772,140.037,3KDClBkoakbdF0pSdF2PP7,spotify:track:3KDClBkoakbdF0pSdF2PP7,174521,4,1,Descontrolado,"['argentine rock', 'rock en espanol', 'rock nacional']",Jóvenes Pordioseros,argentine rock
590,0.746,0.649,4,-6.272,0,0.0658,0.147,0.000612,0.101,0.851,92.012,6eKYlDXNbMTKYyt7APb8kn,spotify:track:6eKYlDXNbMTKYyt7APb8kn,183829,4,1,Un Mundo Mejor,"['argentine reggae', 'argentine rock', 'latin alternative', 'reggae en espanol', 'rock en espanol', 'ska argentino']",Riddim,argentine rock
591,0.411,0.974,9,-4.351,0,0.112,0.0215,0.0,0.104,0.716,152.672,5Vrw8Br1PSD8OcjblU5BEV,spotify:track:5Vrw8Br1PSD8OcjblU5BEV,247973,4,1,Imposible,"['argentine rock', 'cumbia pop', 'cumbia villera', 'latin alternative', 'rock en espanol']",Callejeros,argentine rock
592,0.611,0.819,0,-6.411,1,0.0344,0.0269,0.0,0.337,0.847,100.007,36f22pzKAf1rpXBnupXrBh,spotify:track:36f22pzKAf1rpXBnupXrBh,221827,4,1,Vienes y Te Vas,"['cumbia andina mexicana', 'folclore jujeno', 'folklore argentino']",Los Tekis,folklore argentino
593,0.552,0.799,2,-6.653,0,0.0471,0.0607,0.0,0.098,0.944,84.9,71T6mf9jsYoLByrbkeZJQA,spotify:track:71T6mf9jsYoLByrbkeZJQA,209570,4,1,Perdiste,"['folclore salteno', 'folklore nuevo argentino']",AHYRE,folclore salteno
594,0.416,0.552,7,-6.379,1,0.0349,0.245,0.0,0.288,0.206,160.045,6w8vrqjspBrCckBZOerReI,spotify:track:6w8vrqjspBrCckBZOerReI,216661,4,1,Mientes,['folklore nuevo argentino'],Ceibo,folklore nuevo argentino
595,0.532,0.776,9,-7.873,0,0.03,0.024,0.000419,0.358,0.667,137.736,1MRhIdcloOD0uiiG3ybXGX,spotify:track:1MRhIdcloOD0uiiG3ybXGX,206200,4,1,Un Poco de Amor Francés,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']",Patricio Rey y sus Redonditos de Ricota,argentine rock
